"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.885226944203527,0.91239454899416,0.8936,4.78378527198221,4.43125408572198,4.67513516037681,0.650000000000006
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.895345475570974,0.903958468526931,0.898,4.6461774760196,4.70682447143541,4.66486888000675,105.532
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.895345475570974,0.917585983127839,0.9022,4.6461774760196,3.10678225999244,4.17173587044003,131.184999999999
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.897947383636889,0.925373134328358,0.9064,4.35920481209378,4.23713468107643,4.32158279771423,99.094000000001
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.873373807458803,0.970798182998053,0.9034,4.54118341428935,1.34678508553305,3.55666984936666,0.0119999999997162
6,"Cox (Subgroup)","heavy_inter_cens",0.926857473258167,0.924724205061648,0.9262,3.79041420976596,4.15946214901967,3.90415478464395,8.86700000000019
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.899971089910379,0.888384166125892,0.8964,4.57984819533033,4.76827280818924,4.63792066101345,159.965
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.898525585429315,0.9085009733939,0.9016,4.60624539636334,3.74345716035015,4.34033406202408,188.293
9,"DFT-fixed (Joint)","heavy_inter_cens",1,1,1,0,0,0,156.353999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.896501879155825,1,0.9284,3.89062656624287,0.24058655922974,2.76568423608142,0.00600000000031287
11,"Cox (Joint)","heavy_inter_cens",0.931772188493784,0.925373134328358,0.9298,3.74089377208731,3.83194802995706,3.76895669436277,4.86399999999958
