"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.920208152645273,0.896820246593121,0.913,4.66426821784327,2.88157326320508,4.11484163282378,0.861999999999995
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.910667823070252,0.887735236859182,0.9036,4.70904491557938,2.91126192861182,4.15496819899598,248.511
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.910667823070252,0.887735236859182,0.9036,4.70904491557938,2.91126192861182,4.15496819899598,273.251
4,"DFT-fixed (Subgroup)","cens_misspec",0.921364556230124,0.885139519792343,0.9102,4.40335433416822,2.81857743301853,3.91492609323388,241.708
5,"Vanilla CQR (Subgroup)","cens_misspec",0.899681989014166,0.865671641791045,0.8892,4.41814518319955,2.93406575280299,3.96075190275133,0.01299999999992
6,"Cox (Subgroup)","cens_misspec",0.946227233304423,0.917585983127839,0.9374,3.84332313725938,2.4546291150748,3.41532763962209,8.97800000000007
7,"DFT-adaptive-T (Joint)","cens_misspec",0.891298063023995,0.861129136924075,0.882,4.95802911010732,3.13062973640071,4.39482462313094,299.246999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.891298063023995,0.861129136924075,0.882,4.95802911010732,3.13062973640071,4.39482462313094,323.798
9,"DFT-fixed (Joint)","cens_misspec",0.882046834345186,0.791044776119403,0.854,4.11840437638292,3.09640201496626,3.80342324859431,298.103999999999
10,"Vanilla CQR (Joint)","cens_misspec",0.8959236773634,0.899415963659961,0.897,4.42983672771384,2.71930951235372,3.90265223993985,0.00599999999940337
11,"Cox (Joint)","cens_misspec",0.952298352124892,0.904607397793641,0.9376,3.78348342264264,2.5266824152871,3.39613735217566,5.90999999999985
