"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.895634576467187,0.91369240752758,0.9012,4.6349349599236,2.67706188136955,4.03151847711324,0.659999999999997
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.894767273778549,0.896820246593121,0.8954,4.63496738505486,2.81729403198114,4.07476045763754,130.006
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.894767273778549,0.896820246593121,0.8954,4.63496738505486,2.81729403198114,4.07476045763754,156.168999999999
4,"DFT-fixed (Subgroup)","homo_cens",0.902572997976294,0.887735236859182,0.898,4.32447414953401,2.66708504383172,3.81366682715656,123.028
5,"Vanilla CQR (Subgroup)","homo_cens",0.87828852269442,0.920830629461389,0.8914,4.42996218828531,2.59768999486735,3.8652558982739,0.0119999999997162
6,"Cox (Subgroup)","homo_cens",0.925990170569529,0.926670992861778,0.9262,3.84153652659253,2.36988351327684,3.38797306788864,10.3380000000002
7,"DFT-adaptive-T (Joint)","homo_cens",0.900260190806591,0.898118105126541,0.8996,4.54408291057042,2.80634455015236,4.00851194788957,237.821
8,"DFT-adaptive-CT (Joint)","homo_cens",0.900260190806591,0.898118105126541,0.8996,4.54408291057042,2.80634455015236,4.00851194788957,262.939
9,"DFT-fixed (Joint)","homo_cens",0.904885805145996,0.857884490590526,0.8904,4.28223434665755,2.87304306133279,3.84792159252046,234.588
10,"Vanilla CQR (Joint)","homo_cens",0.904596704249783,0.861778066190785,0.8914,4.23486492088593,3.08508647695909,3.88050320446768,0.01299999999992
11,"Cox (Joint)","homo_cens",0.934952298352125,0.902011680726801,0.9248,3.83493785747718,2.4526718103006,3.40892346173736,6.02100000000019
