"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.895345475570974,0.944841012329656,0.9106,4.65024821124954,2.33484434392551,3.93664073934027,0.47199999999998
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.894767273778549,0.885788449059053,0.892,4.63496738505486,2.92408754054371,4.10767421697653,127.413
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.894767273778549,0.885788449059053,0.892,4.63496738505486,2.92408754054371,4.10767421697653,158.174000000001
4,"DFT-fixed (Subgroup)","prot_cens",0.902572997976294,0.868267358857885,0.892,4.32447414953401,2.95412472875555,3.90213245805009,121.244999999999
5,"Vanilla CQR (Subgroup)","prot_cens",0.87828852269442,0.960415314730694,0.9036,4.42996218828531,1.74397847057822,3.60214200648799,0.011000000000422
6,"Cox (Subgroup)","prot_cens",0.925990170569529,0.919532770927969,0.924,3.84153652659253,2.52607575083724,3.43611151550475,9.38499999999931
7,"DFT-adaptive-T (Joint)","prot_cens",0.898236484533102,0.897469175859831,0.898,4.58732072275692,2.81376621423787,4.04071122323134,271.353
8,"DFT-adaptive-CT (Joint)","prot_cens",0.898236484533102,0.897469175859831,0.898,4.58731733084571,2.81376413371075,4.04070823548872,308.761
9,"DFT-fixed (Joint)","prot_cens",0.900838392599017,0.840363400389358,0.8822,4.33717478768488,3.03897655638082,3.93707009279697,269.504000000001
10,"Vanilla CQR (Joint)","prot_cens",0.900549291702804,0.976638546398443,0.924,3.96389534299192,1.86940021282103,3.31837194387325,0.00500000000010914
11,"Cox (Joint)","prot_cens",0.936397802833189,0.895522388059702,0.9238,3.8352242619115,2.50087549215419,3.4239779710723,4.94700000000012
