"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.908644116796762,0.91174561972745,0.9096,4.61047775840744,4.28067203549247,4.50883163460505,0.872000000000014
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.891008962127783,0.931213497728748,0.9034,4.96071196914862,4.74780883092554,4.89509522194827,221.302000000001
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.891008962127783,0.931213497728748,0.9034,4.96071204415957,4.73918459775991,4.89243728517919,256.750000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.877132119109569,0.873458792991564,0.876,5.20336844306177,6.03109048837533,5.45847237742741,215.060000000001
5,"Vanilla CQR (Subgroup)","simul_misspec",0.883781439722463,0.939000648929267,0.9008,5.00331640545022,3.49728879996236,4.53915869743886,0.0170000000007349
6,"Cox (Subgroup)","simul_misspec",0.886961549580804,0.876054510058404,0.8836,5.10098528356171,5.22172701864194,5.13819788631344,9.66499999999996
7,"DFT-adaptive-T (Joint)","simul_misspec",0.899971089910379,0.833225178455548,0.8794,4.84966795947243,5.69258658494014,5.10945547984158,410.953
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.900838392599017,0.835171966255678,0.8806,4.83879574004219,5.67982466989888,5.09800085622403,438.809999999999
9,"DFT-fixed (Joint)","simul_misspec",0.891876264816421,0.847501622323167,0.8782,4.93398726796339,5.38420235640421,5.07274355822085,408.321999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.884937843307314,0.925373134328358,0.8974,5.04450907276303,3.8346263157742,4.67162320705907,0.0100000000002183
11,"Cox (Joint)","simul_misspec",0.890141659439144,0.857884490590526,0.8802,4.99721666863862,5.20518760291023,5.06131331058113,7.67799999999988
