"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.922523041474654,0.954842931937173,0.9324,4.59793377058275,3.5918094077212,4.29046216529226,1.01000000000001
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.910138248847926,0.932591623036649,0.917,4.85434735696595,4.94141267765514,4.88095451896856,190.353000000003
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.910138248847926,0.932591623036649,0.917,4.85434735696595,4.94142094817827,4.88095704644043,220.081
4,"DFT-fixed (Subgroup)","simul_misspec",0.917626728110599,0.931282722513089,0.9218,4.70017007619821,5.22905623972111,4.8617976877708,183.821000000004
5,"Vanilla CQR (Subgroup)","simul_misspec",0.893433179723502,0.973167539267016,0.9178,5.20713476159135,3.30854624882603,4.62692611209027,0.0129999999990105
6,"Cox (Subgroup)","simul_misspec",0.90668202764977,0.930628272251309,0.914,4.95085236035536,4.52572527066193,4.82093352174505,9.21600000000035
7,"DFT-adaptive-T (Joint)","simul_misspec",0.922523041474654,0.888743455497382,0.9122,4.65178049245104,4.79236967698547,4.69474454724476,346.550000000001
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.922523041474654,0.888743455497382,0.9122,4.65178049245104,4.79236967698547,4.69474454724476,370.823
9,"DFT-fixed (Joint)","simul_misspec",0.923099078341014,0.890706806282722,0.9132,4.57310666570177,4.74917503346139,4.62691315888911,343.723
10,"Vanilla CQR (Joint)","simul_misspec",0.903225806451613,0.945026178010471,0.916,4.99499736429513,3.56861893392174,4.55909611597302,0.00900000000001455
11,"Cox (Joint)","simul_misspec",0.921370967741935,0.901832460732984,0.9154,4.64471384406143,4.60916651193138,4.63385057936248,7.91599999999926
