"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.915898617511521,0.888089005235602,0.9074,4.46339563624936,2.9770709425885,4.0091748098666,0.488
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.900345622119816,0.892015706806283,0.8978,4.70269186516596,2.91781161045487,4.15723245932625,96.1099999999988
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.900345622119816,0.892015706806283,0.8978,4.70269186516596,2.91781161045487,4.15723245932625,121.228000000003
4,"DFT-fixed (Subgroup)","homo_cens",0.888824884792627,0.905104712041885,0.8938,4.44307719373218,2.7289347883619,3.91923527465102,88.3459999999995
5,"Vanilla CQR (Subgroup)","homo_cens",0.911866359447005,0.905104712041885,0.9098,4.42592293312125,2.86138120644677,3.94779898144953,0.00900000000001455
6,"Cox (Subgroup)","homo_cens",0.928283410138249,0.910340314136126,0.9228,3.9872980383479,2.44484020891317,3.51592292567265,8.93499999999949
7,"DFT-adaptive-T (Joint)","homo_cens",0.90668202764977,0.891361256544503,0.902,4.59537883725793,2.9328338309913,4.08730508334285,97.5200000000004
8,"DFT-adaptive-CT (Joint)","homo_cens",0.90668202764977,0.891361256544503,0.902,4.59537942327715,2.93283420499681,4.08730560457068,125.309000000001
9,"DFT-fixed (Joint)","homo_cens",0.903801843317972,0.857984293193717,0.8898,4.42946479101044,3.04024207206494,4.0049183281007,93.9930000000004
10,"Vanilla CQR (Joint)","homo_cens",0.899769585253456,0.908376963350785,0.9024,4.5225255654509,2.66616385869499,3.95522142786629,0.00599999999940337
11,"Cox (Joint)","homo_cens",0.940668202764977,0.895287958115183,0.9268,3.86535743209263,2.60871971336685,3.48132894525003,5.57799999999952
