"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.918202764976959,0.899214659685864,0.9124,4.37416301449955,2.88217125517362,3.91821033284954,0.478999999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.900345622119816,0.881544502617801,0.8946,4.70269186516596,2.88973986849264,4.14865373498259,96.4869999999992
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.900345622119816,0.884816753926702,0.8956,4.70269186516596,2.87731354839137,4.14485625155965,120.868
4,"DFT-fixed (Subgroup)","prot_cens",0.888824884792627,0.924738219895288,0.8998,4.44307719373218,2.54506700168353,3.86304527904211,90.279999999997
5,"Vanilla CQR (Subgroup)","prot_cens",0.911866359447005,0.917539267015707,0.9136,4.42592293312125,1.97139155158814,3.67581814292474,0.0100000000002183
6,"Cox (Subgroup)","prot_cens",0.928283410138249,0.905759162303665,0.9214,3.9872980383479,2.57821897389607,3.55668347625142,8.80600000000049
7,"DFT-adaptive-T (Joint)","prot_cens",0.877016129032258,0.905759162303665,0.8858,4.85564143336246,2.8111703530345,4.23085107121424,204.684999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.877016129032258,0.905759162303665,0.8858,4.85564143336246,2.8111703530345,4.23085107121424,231.918000000001
9,"DFT-fixed (Joint)","prot_cens",0.880184331797235,0.832460732984293,0.8656,4.64564734328393,3.17555173483602,4.19638612534225,200.856
10,"Vanilla CQR (Joint)","prot_cens",0.877592165898618,0.987565445026178,0.9112,4.4767369593984,1.24143698780082,3.48802928807818,0.00500000000101863
11,"Cox (Joint)","prot_cens",0.934619815668203,0.898560209424084,0.9236,3.97064006904811,2.59078246411841,3.54895558498159,5.99299999999857
