"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.911866359447005,0.861910994764398,0.8966,4.46230774130668,5.14765401389413,4.67174956220941,0.48299999999999
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.899481566820276,0.897905759162304,0.899,4.71840352158993,4.15260394753141,4.54549517175765,88.6369999999988
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.899481566820276,0.899214659685864,0.8994,4.71840352158993,3.04513505457795,4.20705267807107,106.288999999999
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.927707373271889,0.895942408376963,0.918,4.08106418671494,4.20858490850569,4.12003451929419,81.3039999999983
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.914458525345622,0.93520942408377,0.9208,4.39789168765822,1.67208639972432,3.56488559166562,0.0100000000002183
6,"Cox (Subgroup)","heavy_inter_cens",0.931163594470046,0.916884816753927,0.9268,3.89009142853104,3.76561826446003,3.85205242959094,7.78899999999885
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.899769585253456,0.906413612565445,0.9018,4.58027883682716,4.58347721039058,4.58125625978814,185.347
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.89602534562212,0.930628272251309,0.9066,4.61164263419118,3.21264761748093,4.18410975708452,209.137000000001
9,"DFT-fixed (Joint)","heavy_inter_cens",0.887960829493088,0.875,0.884,4.51047565034383,4.82043630434225,4.60519962620574,182.021000000001
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.873847926267281,1,0.9124,4.37276274704826,-0.229816119243084,2.96621464550963,0.00499999999919964
11,"Cox (Joint)","heavy_inter_cens",0.928283410138249,0.922774869109948,0.9266,3.88019884616638,3.98807236024516,3.91316499206885,5.3130000000001
