"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.920218894009217,0.903141361256545,0.915,4.47146439835511,2.85518113667227,3.97752823358483,0.665999999999997
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.896889400921659,0.889397905759162,0.8946,4.81782718289919,2.97414621794449,4.25439828000903,64.6689999999981
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.896889400921659,0.889397905759162,0.8946,4.81782718289919,2.97414621794449,4.25439828000903,88.6410000000033
4,"DFT-fixed (Subgroup)","cov_cens",0.845046082949309,0.863874345549738,0.8508,5.03734544978499,2.96666928481635,4.40454681377057,56.8399999999983
5,"Vanilla CQR (Subgroup)","cov_cens",0.927707373271889,0.907722513089005,0.9216,4.16082804424228,2.81629752577069,3.74993951779736,0.0100000000020373
6,"Cox (Subgroup)","cov_cens",0.916186635944701,0.910994764397906,0.9146,4.32672117383873,2.51980767568855,3.77452840880404,9.16200000000026
7,"DFT-adaptive-T (Joint)","cov_cens",0.904377880184332,0.87565445026178,0.8956,4.68211404174658,3.12386601036699,4.20591344335698,118.184999999999
8,"DFT-adaptive-CT (Joint)","cov_cens",0.904377880184332,0.87565445026178,0.8956,4.68211404174658,3.12386601036699,4.20591344335698,144.417999999998
9,"DFT-fixed (Joint)","cov_cens",0.907546082949309,0.858638743455497,0.8926,4.58010559661593,3.13141168803192,4.13738473815265,114.848
10,"Vanilla CQR (Joint)","cov_cens",0.929435483870968,0.895287958115183,0.919,4.17873561830739,2.68794825570604,3.72315100029642,0.00499999999919964
11,"Cox (Joint)","cov_cens",0.934907834101382,0.892670157068063,0.922,4.07372116109659,2.78894082656436,3.68109229086354,5.57999999999993
