"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.901117798796217,0.991396426207809,0.9284,4.47768845667744,2.89974862784148,4.00083504040321,0.483000000000004
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.913728862138148,0.945069490403706,0.9232,4.31676625514975,4.1488183282717,4.2660123916472,80.3090000000002
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.913728862138148,0.916611515552614,0.9146,4.31676625514975,2.85941969137675,3.87635612357754,97.8850000000011
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.883347664087131,0.964262078093977,0.9078,4.36494483733171,2.20949923051264,3.71356917495099,74.6570000000011
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.902837489251935,0.99933818663137,0.932,4.34701594190937,1.02341655790037,3.34262420806185,0.0120000000006257
6,"Cox (Subgroup)","heavy_prot_cens",0.931212381771281,0.886829913964262,0.9178,3.53033059126401,4.52999814704373,3.83243012662064,5.96799999999985
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.905417024935512,0.872270019854401,0.8954,4.40931682363093,4.95162453967214,4.57320221541859,184.448000000001
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.899684723416452,0.932495036399735,0.9096,4.47280236456013,2.85017015920389,3.98244291210148,201.802000000001
9,"DFT-fixed (Joint)","heavy_prot_cens",0.907423330467183,0.86300463269358,0.894,4.11219894901943,4.84874916447688,4.33478442413067,182.017000000001
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.891372886213815,1,0.9242,3.97793202644898,-0.0227379773716892,2.76892955129437,0.00500000000010914
11,"Cox (Joint)","heavy_prot_cens",0.930639151619375,0.939774983454666,0.9334,3.5506915287265,3.70727197654004,3.59801014005575,4.20899999999983
