"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.900257953568358,0.931833223031105,0.9098,4.49843541313958,4.23520144739,4.41888610869006,0.472999999999985
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.913728862138148,0.929185969556585,0.9184,4.31676625514975,4.42567136504388,4.34967737935975,72.6860000000006
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.913728862138148,0.940436796823296,0.9218,4.31676625514975,2.81640885763201,3.86335824961989,91.5769999999993
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.883347664087131,0.926538716082065,0.8964,4.36494483733171,4.21919096811914,4.32089801805567,67.9610000000011
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.902837489251935,0.962938451356717,0.921,4.34701594190937,1.41013120553501,3.45948937457704,0.00999999999930878
6,"Cox (Subgroup)","heavy_inter_cens",0.931212381771281,0.935142289874255,0.9324,3.53033059126401,4.05078072000549,3.68761062016968,7.51600000000053
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.905703640011465,0.919258769027134,0.9098,4.40438680852392,4.36776866897519,4.39332080675229,283.717
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.904843794783606,0.941098610191926,0.9158,4.42841827273329,3.03327748496555,4.00680672666988,303.642
9,"DFT-fixed (Joint)","heavy_inter_cens",0.905417024935512,0.958967571144937,0.9216,4.18059049155541,1.11564009234965,3.25436248091543,281.682
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.891372886213815,1,0.9242,3.97793202644898,-0.0227379773716899,2.76892955129437,0.00500000000010914
11,"Cox (Joint)","heavy_inter_cens",0.932645457151046,0.945069490403706,0.9364,3.53042437318181,3.5496714772821,3.53624084804092,4.22599999999966
