"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.906563485239324,0.955658504301787,0.9214,4.40526284576147,2.37361362260671,3.7912984505241,0.641999999999996
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.911435941530525,0.925876902713435,0.9158,4.33398316035315,2.64521967148802,3.82363883401811,142.24
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.911435941530525,0.923229649238915,0.915,4.33398316035315,2.64720814550702,3.82423975086665,163.366999999999
4,"DFT-fixed (Subgroup)","prot_cens",0.899971338492405,0.931171409662475,0.9094,4.31166695489383,2.44212161480875,3.74669035312012,137.441999999999
5,"Vanilla CQR (Subgroup)","prot_cens",0.906563485239324,0.944407677035076,0.918,4.28172054530579,1.83052305126758,3.54096866260744,0.00800000000072032
6,"Cox (Subgroup)","prot_cens",0.928632846087704,0.912640635340834,0.9238,3.58743413103495,2.63257976161864,3.29887714059734,6.89599999999973
7,"DFT-adaptive-T (Joint)","prot_cens",0.894812267125251,0.930509596293845,0.9056,4.55487975861512,2.58502528989212,3.95958973816703,304.455
8,"DFT-adaptive-CT (Joint)","prot_cens",0.894812267125251,0.930509596293845,0.9056,4.554856777265,2.58501224731484,3.95956976031406,328.737999999999
9,"DFT-fixed (Joint)","prot_cens",0.915448552593866,1,0.941,4.13191374244099,0,2.88324940947532,301.748999999999
10,"Vanilla CQR (Joint)","prot_cens",0.891372886213815,0.992058239576439,0.9218,3.99819026467645,1.55332386349695,3.25935163824,0.00600000000031287
11,"Cox (Joint)","prot_cens",0.93493837775867,0.920582395764394,0.9306,3.65626132754871,2.35486950387236,3.26298071843372,4.48499999999967
