"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.970192032100889,0.915287888815354,0.9536,3.80646363152268,3.98118418147198,3.85926418171736,0.530000000000001
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.921180854112926,0.888153540701522,0.9112,5.33800776184525,7.1337514261824,5.88068149720794,178.946
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.921180854112926,0.888815354070152,0.9114,5.3379108854326,7.08661715892134,5.8663699212809,201.414
4,"DFT-fixed (Subgroup)","surv_misspec",0.942390369733448,0.923891462607545,0.9368,4.69629091763452,6.24233368462922,5.16350504182032,173.155
5,"Vanilla CQR (Subgroup)","surv_misspec",0.947262826024649,0.936465916611516,0.944,4.45286980837402,4.13649356531283,4.35726090772093,0.011000000000422
6,"Cox (Subgroup)","surv_misspec",0.927199770707939,0.902051621442753,0.9196,5.20109214710804,5.89009963440024,5.40931020976774,6.32700000000023
7,"DFT-adaptive-T (Joint)","surv_misspec",0.904843794783606,0.888153540701522,0.8998,5.41238709767858,4.73410738007654,5.20741096701924,249.152999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.904843794783606,0.888153540701522,0.8998,5.40809213105928,4.73035065817128,5.20327865795253,272.927
9,"DFT-fixed (Joint)","surv_misspec",0.939237603897965,0.905360688285903,0.929,4.67370347100546,4.36958877113619,4.58180000870497,247.619
10,"Vanilla CQR (Joint)","surv_misspec",0.948122671252508,0.898742554599603,0.9332,4.41914262984826,3.99116603937732,4.28980810420794,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.930925766695328,0.86432825943084,0.9108,4.97392014778689,4.74013628748011,4.90327066520218,4.63499999999931
