"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.914302092290054,0.927862342819325,0.9184,4.42361398372994,2.68541275029031,3.89832957098449,0.469999999999999
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.907423330467183,0.927862342819325,0.9136,4.48559561774241,2.71061676173296,3.94919700745635,108.313
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.907423330467183,0.927862342819325,0.9136,4.48559362940945,2.7105730981282,3.94918242485626,129.066000000001
4,"DFT-fixed (Subgroup)","cov_cens",0.922613929492691,0.899404367968233,0.9156,4.29291837834088,2.72148897639389,3.8180324130725,103.189
5,"Vanilla CQR (Subgroup)","cov_cens",0.933791917454858,0.903375248180013,0.9246,4.03705009587895,2.62052390870578,3.60897588211522,0.0069999999996071
6,"Cox (Subgroup)","cov_cens",0.911722556606477,0.925215089344805,0.9158,4.05203956088374,2.49482680730843,3.58144986675328,6.36599999999999
7,"DFT-adaptive-T (Joint)","cov_cens",0.907996560619089,0.902051621442753,0.9062,4.48714986534097,2.86562991083203,3.99712653508837,184.764999999999
8,"DFT-adaptive-CT (Joint)","cov_cens",0.907996560619089,0.902051621442753,0.9062,4.48714986534097,2.86562991083203,3.99712653508837,206.355999999999
9,"DFT-fixed (Joint)","cov_cens",0.925766695328174,0.908007941760424,0.9204,4.14573115381023,2.74826954827872,3.72341825661861,182.232
10,"Vanilla CQR (Joint)","cov_cens",0.93207222699914,0.908007941760424,0.9248,4.0097098602477,2.74673262924027,3.62803814103726,0.00599999999940337
11,"Cox (Joint)","cov_cens",0.930352536543422,0.895433487756453,0.9198,3.89006646115139,2.67482510915095,3.52282052457686,4.23700000000008
