"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.909143020922901,0.918596955658504,0.912,4.41028352705684,2.68452478799643,3.88875923611278,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.911435941530525,0.920582395764394,0.9142,4.33398316035315,2.73420206438514,3.85052931315162,139.014999999999
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.911435941530525,0.920582395764394,0.9142,4.33398316035315,2.73420206438514,3.85052931315162,160.461999999999
4,"DFT-fixed (Subgroup)","homo_cens",0.899971338492405,0.898742554599603,0.8996,4.31166695489383,2.68902908562842,3.82130579080182,134.104000000001
5,"Vanilla CQR (Subgroup)","homo_cens",0.906563485239324,0.884844473858372,0.9,4.28172054530579,2.73192976871549,3.8133737726202,0.0069999999996071
6,"Cox (Subgroup)","homo_cens",0.928632846087704,0.933156849768365,0.93,3.58743413103495,2.33998693272858,3.21045558770677,5.97900000000027
7,"DFT-adaptive-T (Joint)","homo_cens",0.911149326454571,0.911978821972204,0.9114,4.40664676290784,2.76602147697478,3.91084980149887,281.041
8,"DFT-adaptive-CT (Joint)","homo_cens",0.911149326454571,0.911978821972204,0.9114,4.40664676290784,2.76602147697478,3.91084980149887,305.776
9,"DFT-fixed (Joint)","homo_cens",0.925766695328174,0.927200529450695,0.9262,3.97006036440601,2.49751509246884,3.5250571832266,278.518
10,"Vanilla CQR (Joint)","homo_cens",0.894525652049298,0.909331568497684,0.899,4.27163647293524,2.74779584722683,3.81113183584616,0.00399999999990541
11,"Cox (Joint)","homo_cens",0.941817139581542,0.916611515552614,0.9342,3.55954445732481,2.38791709268663,3.20547866773116,4.25799999999981
