"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.915161937517913,0.917273328921244,0.9158,4.65844616783898,2.9205655481377,4.13325864456525,0.863
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.910576096302666,0.915287888815354,0.912,4.77922190920863,2.82692501140769,4.18923778669319,243.434999999999
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.910576096302666,0.915287888815354,0.912,4.77922190920863,2.82692501140769,4.18923778669319,261.065000000001
4,"DFT-fixed (Subgroup)","cens_misspec",0.918314703353396,0.917273328921244,0.918,4.20289495539504,2.75095590543429,3.7641189744969,238.467999999999
5,"Vanilla CQR (Subgroup)","cens_misspec",0.916021782745772,0.893448047650563,0.9092,4.28322565579505,2.78362696388809,3.83004693110076,0.0140000000001237
6,"Cox (Subgroup)","cens_misspec",0.939524218973918,0.950363997352747,0.9428,3.75368873633364,2.23852625011236,3.29580663299757,8.08899999999994
7,"DFT-adaptive-T (Joint)","cens_misspec",0.80768128403554,0.798146922567836,0.8048,5.91511352549156,3.80334561734975,5.27693726365111,437.238
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.80768128403554,0.798146922567836,0.8048,5.91511352549156,3.80334561734975,5.27693726365111,456.275
9,"DFT-fixed (Joint)","cens_misspec",0.959300659214675,0.960953011250827,0.9598,3.5595424696698,2.2913673384861,3.17629994502609,435.579000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.906850100315277,0.917273328921244,0.91,4.27553992944007,2.75751385053577,3.81679244839519,0.00599999999940337
11,"Cox (Joint)","cens_misspec",0.949842361708226,0.931833223031105,0.9444,3.6097302581459,2.42046638520839,3.25033471574418,4.95100000000002
