"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.950492182976259,0.961836998706339,0.954,4.43551799490655,2.69714067087346,3.89801172631552,0.692000000000007
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.90822235089751,0.919146183699871,0.9116,5.5942336403636,6.66204844634728,5.92440197837376,56.8439999999991
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.908801389693109,0.915912031047865,0.911,5.58337679033369,6.59407714804259,5.89588534093728,81.8570000000009
4,"DFT-fixed (Subgroup)","surv_misspec",0.918645049218298,0.954075032341527,0.9296,5.28799759616646,5.29135163655903,5.28903466545584,51.4800000000005
5,"Vanilla CQR (Subgroup)","surv_misspec",0.928199189345686,0.957956015523933,0.9374,5.00273085228633,4.03709695250599,4.70415685047425,0.0109999999995125
6,"Cox (Subgroup)","surv_misspec",0.90793283149971,0.927554980595084,0.914,5.49750067270864,5.13422535574531,5.38517594470358,7.35699999999997
7,"DFT-adaptive-T (Joint)","surv_misspec",0.928199189345686,0.832470892626132,0.8986,5.07241466896548,5.41830392039493,5.17936362550746,195.605
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.928488708743486,0.832470892626132,0.8988,5.05309591978763,5.39766782077794,5.15963755157384,220.679
9,"DFT-fixed (Joint)","surv_misspec",0.940648523451071,0.855109961190168,0.9142,4.66504777419936,4.86417011275754,4.72661640128155,193.039000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.933989577301679,0.892626131953428,0.9212,4.7960058050674,3.70666617341449,4.45918199096032,0.00599999999940337
11,"Cox (Joint)","surv_misspec",0.927909669947886,0.846054333764554,0.9026,5.02847338137062,4.91744311059436,4.9941428216466,5.1909999999998
