"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.918514252807371,0.886051080550098,0.9086,4.74996703592466,3.08160512754811,4.24044930910646,0.830000000000041
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.883961992513677,0.891290111329404,0.8862,5.15521587926113,3.05097738926628,4.51258144441671,158.551
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.883961992513677,0.891290111329404,0.8862,5.15521587926113,3.05097738926628,4.51258144441671,175.176000000001
4,"DFT-fixed (Subgroup)","cens_misspec",0.918226317304924,0.887360838244925,0.9088,4.33725505702936,2.91782864931408,3.90376223211311,150.834
5,"Vanilla CQR (Subgroup)","cens_misspec",0.897494961128707,0.89849377865095,0.8978,4.66234603512974,2.71942780635587,4.0689788080622,0.011000000000422
6,"Cox (Subgroup)","cens_misspec",0.947019867549669,0.934512115258677,0.9432,3.83970830175109,2.5229940632983,3.43758377332761,9.67000000000007
7,"DFT-adaptive-T (Joint)","cens_misspec",0.901526058162971,0.889325474787164,0.8978,5.00823263172229,3.0490836004025,4.40990851755723,302.014
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.901526058162971,0.889325474787164,0.8978,5.00823263172229,3.0490836004025,4.40990851755723,322.107
9,"DFT-fixed (Joint)","cens_misspec",0.966311546213648,0.960707269155206,0.9646,3.4873662737797,2.39101911389242,3.15254185115012,301.351000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.89490354160668,0.881466928618206,0.8908,4.5809841084089,2.85734194319252,4.05458379115182,0.00700000000051659
11,"Cox (Joint)","cens_misspec",0.951338900086381,0.920759659462999,0.942,3.83756642414022,2.52575242914807,3.43693843006961,6.78499999999985
