"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.934350705441981,0.935821872953504,0.9348,4.16744574124368,2.56580576049242,3.67830489112224,0.604000000000042
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.924560898358768,0.893909626719057,0.9152,4.2630789124939,2.87701943254711,3.83977634731815,63.7069999999994
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.924560898358768,0.89456450556647,0.9154,4.2630789124939,2.87102176850328,3.83794466071916,85.2489999999998
4,"DFT-fixed (Subgroup)","cov_cens",0.847682119205298,0.761624099541585,0.8214,4.72954676627261,3.31950678186334,4.29892055503402,56.9709999999995
5,"Vanilla CQR (Subgroup)","cov_cens",0.931183414915059,0.920104780615586,0.9278,4.05100966774642,2.62778770379876,3.61635767995681,0.0109999999999673
6,"Cox (Subgroup)","cov_cens",0.920241865822056,0.927308447937132,0.9224,3.90434940544816,2.37943724082149,3.43864123037118,7.16799999999967
7,"DFT-adaptive-T (Joint)","cov_cens",0.915922833285344,0.915520628683694,0.9158,4.47152725084567,2.73126035798043,3.94004974176462,175.986
8,"DFT-adaptive-CT (Joint)","cov_cens",0.915922833285344,0.915520628683694,0.9158,4.47152409429042,2.73125842992012,3.94004696039173,198.66
9,"DFT-fixed (Joint)","cov_cens",0.905845090699683,0.886051080550098,0.8998,4.25468306137179,2.70651077619296,3.78187124547818,172.934
10,"Vanilla CQR (Joint)","cov_cens",0.937230060466456,0.91486574983628,0.9304,3.94683564977987,2.71615181693983,3.57098480723052,0.00599999999985812
11,"Cox (Joint)","cov_cens",0.938381802476245,0.905042567125082,0.9282,3.82343811709024,2.49019397181486,3.41626535512313,5.375
