"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.902738163148888,0.917001338688086,0.907,4.34780657480838,2.69011036577266,3.85248694754851,0.466999999999985
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.889332572732459,0.900937081659973,0.8928,4.60656702019548,2.9059062083058,4.09840956960284,77.18
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.889332572732459,0.900937081659973,0.8928,4.60656702019548,2.9059062083058,4.09840956960284,98.8689999999999
4,"DFT-fixed (Subgroup)","homo_cens",0.867655447803765,0.900267737617135,0.8774,4.59967296595711,2.68977449573114,4.02899530305359,74.414
5,"Vanilla CQR (Subgroup)","homo_cens",0.915573302909298,0.924364123159304,0.9182,4.05921985217396,2.58832318178703,3.61971592706235,0.00900000000001455
6,"Cox (Subgroup)","homo_cens",0.932116371933828,0.93574297188755,0.9332,3.57779282329924,2.21206606503261,3.16971366792917,4.63999999999999
7,"DFT-adaptive-T (Joint)","homo_cens",0.90188248716486,0.897590361445783,0.9006,4.38785291849488,2.88395904760101,3.93848942987179,116.183
8,"DFT-adaptive-CT (Joint)","homo_cens",0.904164289788933,0.900937081659973,0.9032,4.35681798118459,2.86356103292041,3.91063280504325,141.16
9,"DFT-fixed (Joint)","homo_cens",0.920136908157444,0.880187416331995,0.9082,4.03398030938522,2.89410733212885,3.69338626378102,121.626
10,"Vanilla CQR (Joint)","homo_cens",0.91814033086138,0.9190093708166,0.9184,3.99813634517241,2.75373052572908,3.62630788632274,0.0240000000000009
11,"Cox (Joint)","homo_cens",0.950085567598403,0.916331994645248,0.94,3.45205730790835,2.40550473235851,3.13934739833406,3.256
