"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.914717626925271,0.952476572958501,0.926,4.68588658573099,3.51000478440765,4.33453310349557,0.807000000000016
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.909298345693098,0.910307898259705,0.9096,4.80592731257723,5.30176793868235,4.95408449165744,130.599
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.909298345693098,0.910307898259705,0.9096,4.80592731257723,5.3018320448389,4.95410364657702,155.1
4,"DFT-fixed (Subgroup)","simul_misspec",0.89874500855676,0.940428380187416,0.9112,5.02892797732321,4.78369529224702,4.95565245102244,124.659
5,"Vanilla CQR (Subgroup)","simul_misspec",0.929834569309755,0.961847389558233,0.9394,4.52979603218281,3.32494604005493,4.169786854535,0.0190000000002328
6,"Cox (Subgroup)","simul_misspec",0.907301768397034,0.926372155287818,0.913,4.85658688561086,4.74680674917995,4.8237845808453,7.79199999999992
7,"DFT-adaptive-T (Joint)","simul_misspec",0.911580148317171,0.885542168674699,0.9038,4.73184773811055,5.1035725907111,4.8429191240676,283.024
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.911580148317171,0.885542168674699,0.9038,4.73184773811055,5.1035725907111,4.8429191240676,306.129
9,"DFT-fixed (Joint)","simul_misspec",0.909298345693098,0.870816599732262,0.8978,4.83653038644435,5.32091124407183,4.98126338670344,280.268
10,"Vanilla CQR (Joint)","simul_misspec",0.917284654877353,0.967202141900937,0.9322,4.68849332788466,3.04850608821165,4.19846514067037,0.00700000000006185
11,"Cox (Joint)","simul_misspec",0.916999429549344,0.898259705488621,0.9114,4.67756185978322,4.73141951869749,4.69365452826681,6.62699999999995
