"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.901597261836851,0.93908969210174,0.9128,4.39171842227676,2.43006284400954,3.80557573549052,0.462999999999965
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.889332572732459,0.894912985274431,0.891,4.60656702019548,2.93214884667215,4.10625086994671,86.3349999999999
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.889332572732459,0.894912985274431,0.891,4.60656702019548,2.93215489600555,4.10625267748753,107.573
4,"DFT-fixed (Subgroup)","prot_cens",0.867655447803765,0.894243641231593,0.8756,4.59967296595711,2.90173684183883,4.09232965207056,82.684
5,"Vanilla CQR (Subgroup)","prot_cens",0.915573302909298,0.943105756358768,0.9238,4.05921985217396,1.96972186457692,3.43487785347997,0.00999999999999091
6,"Cox (Subgroup)","prot_cens",0.932116371933828,0.9190093708166,0.9282,3.57779282329924,2.56736048628287,3.27587564099875,5.80500000000006
7,"DFT-adaptive-T (Joint)","prot_cens",0.908727895037079,0.921017402945114,0.9124,4.35432282059254,2.67517735816612,3.85259415641953,120.372
8,"DFT-adaptive-CT (Joint)","prot_cens",0.908727895037079,0.921017402945114,0.9124,4.35432282059254,2.67517735816612,3.85259415641953,146.97
9,"DFT-fixed (Joint)","prot_cens",0.881346263548203,0.844042838018742,0.8702,4.45451338148871,3.07473759381182,4.04223637613086,118.879
10,"Vanilla CQR (Joint)","prot_cens",0.924415288077581,0.988621151271754,0.9436,3.63996896319139,1.7204902239165,3.06642871589605,0.00499999999999545
11,"Cox (Joint)","prot_cens",0.943525385054193,0.921686746987952,0.937,3.61680595689682,2.38988095319333,3.25020076579022,4.26300000000003
