"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.958071876782658,0.952476572958501,0.9564,4.21232295979836,2.82279944851172,3.79713333462592,0.651999999999987
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.917284654877353,0.910977242302544,0.9154,5.21845483336734,6.21237726548715,5.51543885608474,119.509
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.91814033086138,0.911646586345382,0.9162,5.19561643419392,6.13806400422487,5.47721976811917,141.034
4,"DFT-fixed (Subgroup)","surv_misspec",0.921848260125499,0.941767068273092,0.9278,5.12819529332879,5.03428232713737,5.10013409903079,113.882
5,"Vanilla CQR (Subgroup)","surv_misspec",0.927552766685682,0.931057563587684,0.9286,4.78764115400771,4.07303754400752,4.57411759533965,0.00800000000026557
6,"Cox (Subgroup)","surv_misspec",0.909013120365088,0.933734939759036,0.9164,5.42481033518937,5.08204415901889,5.32239180174963,7.34099999999989
7,"DFT-adaptive-T (Joint)","surv_misspec",0.919281232173417,0.865461847389558,0.9032,5.08056015864553,4.67530764966192,4.95947070896123,190.004
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.920707358813463,0.866800535475234,0.9046,5.05169524686923,4.64874515682245,4.93129375996325,211.66
9,"DFT-fixed (Joint)","surv_misspec",0.994010268111808,0.989290495314592,0.9926,1.74331878323685,1.58040149067734,1.69463909622007,187.719
10,"Vanilla CQR (Joint)","surv_misspec",0.935253850541928,0.899598393574297,0.9246,4.59256096705186,3.8052754859026,4.35732006528446,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.922418710781517,0.85475234270415,0.9022,5.02669339230486,4.70377653592529,4.93020583561864,5.05999999999995
