"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.936631944444444,0.965025906735751,0.9454,4.51788213133668,2.63410017605998,3.93617026354724,0.51400000000001
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.884259259259259,0.916450777202073,0.8942,5.66792971298617,6.75759850876545,6.00441943712281,57.7340000000004
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.884259259259259,0.916450777202073,0.8942,5.66532264434203,6.68294824911846,5.97956543109699,82.0899999999983
4,"DFT-fixed (Subgroup)","surv_misspec",0.916087962962963,0.950129533678757,0.9266,4.9935876352569,4.91987900504421,4.97082641024722,51.4009999999998
5,"Vanilla CQR (Subgroup)","surv_misspec",0.922743055555556,0.954663212435233,0.9326,4.77578882397757,3.59381904779272,4.41079655709168,0.00900000000001455
6,"Cox (Subgroup)","surv_misspec",0.889178240740741,0.924222797927461,0.9,5.52983049868432,5.43811577286664,5.50150899135182,8.23199999999997
7,"DFT-adaptive-T (Joint)","surv_misspec",0.899594907407407,0.862694300518135,0.8882,5.2675292683293,4.76645146675859,5.11279644320426,101.994999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.899884259259259,0.862694300518135,0.8884,5.26095026991427,4.7604983006635,5.10641070180963,124.203
9,"DFT-fixed (Joint)","surv_misspec",0.982638888888889,0.996761658031088,0.987,2.01146255168654,1.45352063687583,1.83917008839299,98.864999999998
10,"Vanilla CQR (Joint)","surv_misspec",0.921875,0.927461139896373,0.9236,4.7629910296149,3.30824828607022,4.31376647040831,0.00599999999940337
11,"Cox (Joint)","surv_misspec",0.909143518518518,0.865284974093264,0.8956,5.07883960380136,4.4984073695055,4.8996021298508,6.25700000000143
