"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.901331018518518,0.942357512953368,0.914,4.44492511644555,2.42735405008432,3.8218991711532,0.456000000000017
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.883101851851852,0.898316062176166,0.8878,4.59369731262242,2.4853421756466,3.94263724632429,85.3209999999999
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.883101851851852,0.898316062176166,0.8878,4.59369061669949,2.48533597804703,3.94263070428361,107.442999999999
4,"DFT-fixed (Subgroup)","prot_cens",0.891203703703704,0.915155440414508,0.8986,4.33635365673332,2.24669277765872,3.69106637727508,78.9449999999979
5,"Vanilla CQR (Subgroup)","prot_cens",0.893229166666667,0.930699481865285,0.9048,4.43024380848761,1.94054910406685,3.66142608376248,0.011000000002241
6,"Cox (Subgroup)","prot_cens",0.914930555555556,0.91839378238342,0.916,3.96248561052121,2.38668924120494,3.47587969167635,8.41099999999824
7,"DFT-adaptive-T (Joint)","prot_cens",0.902488425925926,0.898963730569948,0.9014,4.41733135694881,2.75006297945733,3.90247888197944,148.079
8,"DFT-adaptive-CT (Joint)","prot_cens",0.902488425925926,0.898963730569948,0.9014,4.41733135694881,2.75006297945733,3.90247888197944,172.819000000001
9,"DFT-fixed (Joint)","prot_cens",0.900752314814815,0.899611398963731,0.9004,4.24783267250714,2.64691654895546,3.75346977355438,144.712
10,"Vanilla CQR (Joint)","prot_cens",0.892361111111111,0.996761658031088,0.9246,4.05997876788142,1.21664789995814,3.18195819586672,0.00500000000101863
11,"Cox (Joint)","prot_cens",0.92505787037037,0.903497409326425,0.9184,3.89534646057672,2.50285106357576,3.46534388198282,5.75200000000041
