"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.914351851851852,0.924870466321243,0.9176,4.37056046176849,2.60368107425793,3.82494810690523,0.467000000000041
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.899305555555556,0.895077720207254,0.898,4.49254317547863,2.69964290459856,3.93889557183087,66.9600000000009
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.899305555555556,0.898316062176166,0.899,4.49254317547863,2.67284354971689,3.93061993104341,89.384
4,"DFT-fixed (Subgroup)","cov_cens",0.918113425925926,0.979274611398964,0.937,4.31104157821638,0.781026233490945,3.22097283976517,60.0310000000009
5,"Vanilla CQR (Subgroup)","cov_cens",0.916666666666667,0.911917098445596,0.9152,4.20341860239368,2.6366025444399,3.71958580369755,0.00900000000001455
6,"Cox (Subgroup)","cov_cens",0.900752314814815,0.906088082901554,0.9024,4.21778048955732,2.46144242730475,3.67542329593373,8.09300000000076
7,"DFT-adaptive-T (Joint)","cov_cens",0.89380787037037,0.897668393782383,0.895,4.6031023869969,2.84427299801682,4.05997587167986,89.755000000001
8,"DFT-adaptive-CT (Joint)","cov_cens",0.89380787037037,0.897668393782383,0.895,4.6031023869969,2.84427299801682,4.05997587167986,110.238000000001
9,"DFT-fixed (Joint)","cov_cens",0.909143518518518,0.922927461139896,0.9134,4.31129900386021,2.5747402065904,3.7750496472633,86.371000000001
10,"Vanilla CQR (Joint)","cov_cens",0.928819444444444,0.928108808290155,0.9286,3.97384724983921,2.46781529453536,3.50878458204138,0.00599999999940337
11,"Cox (Joint)","cov_cens",0.917824074074074,0.89119170984456,0.9096,3.99904364306378,2.66600858832009,3.58740241815893,6.27399999999943
