"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.897569444444444,0.959844559585492,0.9168,4.82811640918764,3.24812534799502,4.34021516949136,0.995999999999981
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.888020833333333,0.908678756476684,0.8944,5.04785010164377,5.54932901915688,5.20270679137182,157.045
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.888020833333333,0.902849740932642,0.8926,5.04785494106348,5.64604007987669,5.232574511929,181.864999999998
4,"DFT-fixed (Subgroup)","simul_misspec",0.906539351851852,0.930699481865285,0.914,4.66116067490252,4.34800360323607,4.56445777117192,149.857
5,"Vanilla CQR (Subgroup)","simul_misspec",0.896990740740741,0.957901554404145,0.9158,4.84970211616216,3.47739181822118,4.42593269615799,0.0139999999992142
6,"Cox (Subgroup)","simul_misspec",0.888888888888889,0.930051813471503,0.9016,5.05908213087176,4.4590892004569,4.87380431395965,10.8690000000006
7,"DFT-adaptive-T (Joint)","simul_misspec",0.923032407407407,0.904145077720207,0.9172,4.33695224056471,4.66664828732082,4.438762379803,268.796999999999
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.923032407407407,0.904145077720207,0.9172,4.33695769077741,4.66665415185987,4.43876795795967,293.648999999999
9,"DFT-fixed (Joint)","simul_misspec",0.901041666666667,0.88860103626943,0.8972,4.78600793258307,4.93643874944054,4.83246096882865,265.539000000001
10,"Vanilla CQR (Joint)","simul_misspec",0.892650462962963,0.965673575129534,0.9152,4.93474862185418,3.12528419194765,4.37598600589904,0.0100000000002183
11,"Cox (Joint)","simul_misspec",0.903645833333333,0.899611398963731,0.9024,4.77528414182625,4.69811865184622,4.75145543852041,7.54899999999907
