"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.901755379388449,0.940735694822888,0.9132,4.68257049125874,3.90380356119073,4.45392452059077,0.50800000000001
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.913646659116648,0.879427792915531,0.9036,4.51794387745013,4.88650264959117,4.62615273295074,85.568
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.913646659116648,0.920980926430518,0.9158,4.51794387745013,3.00944012576652,4.07504717595582,105.325
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.89920724801812,0.858310626702997,0.8872,4.46484957920685,5.17237803297281,4.67257993323253,80.0060000000003
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.891845979614949,0.967302452316076,0.914,4.65588927650271,1.34954136102305,3.68514552851788,0.0119999999997162
6,"Cox (Subgroup)","heavy_inter_cens",0.935730464326161,0.921662125340599,0.9316,3.76373469713512,3.93221908663269,3.81320171389161,5.43599999999992
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.914779161947905,0.936648501362398,0.9212,4.46134829493949,3.91700835004135,4.30153008711739,193.546
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.913080407701019,0.952316076294278,0.9246,4.48637951207252,3.0882863441555,4.07589935797208,215.483
9,"DFT-fixed (Joint)","heavy_inter_cens",0.919026047565119,0.911444141689373,0.9168,4.26806908570829,4.14851931489266,4.23296927299682,190.902
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.890996602491506,1,0.923,4.01687943737144,0.303379978767852,2.92659599632543,0.00500000000010914
11,"Cox (Joint)","heavy_inter_cens",0.935447338618347,0.934604904632153,0.9352,3.75226879248785,3.56166191676078,3.69630661377438,3.74299999999994
