"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.914779161947905,0.908038147138965,0.9128,4.52186198411545,2.65723495988444,3.97440748980123,0.466999999999985
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.914779161947905,0.893732970027248,0.9086,4.46095616656717,2.8585991973439,3.99050416040321,89.5709999999999
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.914779161947905,0.893732970027248,0.9086,4.46095616656717,2.8585991973439,3.99050416040321,112.469
4,"DFT-fixed (Subgroup)","homo_cens",0.904586636466591,0.87125340599455,0.8948,4.43711025728317,2.7893614870289,3.95333121833652,86.4629999999999
5,"Vanilla CQR (Subgroup)","homo_cens",0.907984144960362,0.891689373297003,0.9032,4.45008183885759,2.78968274514398,3.96258866494328,0.00699999999994816
6,"Cox (Subgroup)","homo_cens",0.934881087202718,0.923705722070845,0.9316,3.80513143012415,2.27830588567504,3.35685545027389,4.23700000000002
7,"DFT-adaptive-T (Joint)","homo_cens",0.906002265005662,0.915531335149864,0.9088,4.62644249486986,2.56961852426958,4.02255897710162,163.265
8,"DFT-adaptive-CT (Joint)","homo_cens",0.906002265005662,0.915531335149864,0.9088,4.62644249486986,2.56961852426958,4.02255897710162,188.51
9,"DFT-fixed (Joint)","homo_cens",0.915062287655719,0.883514986376022,0.9058,4.28393854516132,2.64340080629089,3.80227666502896,168.967
10,"Vanilla CQR (Joint)","homo_cens",0.906002265005662,0.884877384196185,0.8998,4.40210118958144,2.82759890496804,3.93982731881895,0.0339999999999918
11,"Cox (Joint)","homo_cens",0.950169875424689,0.907356948228883,0.9376,3.74718304637181,2.3648113621447,3.34131871988273,2.55500000000001
