"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.911664779161948,0.954359673024523,0.9242,4.54234721348788,2.23181474776261,3.86397488155094,0.504999999999995
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.914779161947905,0.882152588555858,0.9052,4.46095616656717,2.98083616533488,4.02639293420537,85.5369999999999
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.914779161947905,0.882152588555858,0.9052,4.46095616656717,2.97279439641645,4.02403187085091,106.961
4,"DFT-fixed (Subgroup)","prot_cens",0.904586636466591,0.903950953678474,0.9044,4.43711025728317,2.6593146851467,3.91514947730391,80.4079999999999
5,"Vanilla CQR (Subgroup)","prot_cens",0.907984144960362,0.956403269754768,0.9222,4.45008183885759,1.72347152615125,3.64954905104701,0.00799999999992451
6,"Cox (Subgroup)","prot_cens",0.934881087202718,0.909400544959128,0.9274,3.80513143012415,2.50521012347931,3.42347453449322,4.85299999999995
7,"DFT-adaptive-T (Joint)","prot_cens",0.907984144960362,0.922343324250681,0.9122,4.57199094320188,2.50193576092542,3.96422274168551,186.523
8,"DFT-adaptive-CT (Joint)","prot_cens",0.907984144960362,0.922343324250681,0.9122,4.57196853247309,2.50192349707703,3.96420331008081,211.15
9,"DFT-fixed (Joint)","prot_cens",0.919026047565119,0.903269754768392,0.9144,4.30816232057704,2.55755505440638,3.79418402722933,185.193
10,"Vanilla CQR (Joint)","prot_cens",0.901472253680634,0.985694822888283,0.9262,3.9358825895271,1.69987564697269,3.27939095119312,0.00499999999999545
11,"Cox (Joint)","prot_cens",0.94365798414496,0.909400544959128,0.9336,3.85297444857923,2.36172635254373,3.41514400758321,3.18899999999996
