"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.89722536806342,0.911444141689373,0.9014,4.8999493465569,4.16639000162736,4.68457632288559,0.840000000000003
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.903737259343148,0.856948228882834,0.89,4.7889774214376,5.99536002801926,5.14317135472998,150.557
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.903737259343148,0.856948228882834,0.89,4.78897919500788,5.98102033912631,5.13896247492105,176.11
4,"DFT-fixed (Subgroup)","simul_misspec",0.904586636466591,0.914850136239782,0.9076,4.81871732049808,4.6568202207548,4.77118433201345,145.749
5,"Vanilla CQR (Subgroup)","simul_misspec",0.914212910532276,0.933242506811989,0.9198,4.58987857697032,3.67987627475379,4.32270190103955,0.0839999999998327
6,"Cox (Subgroup)","simul_misspec",0.901472253680634,0.876702997275204,0.8942,4.86997188106394,4.93002686611369,4.88760402467454,8.39800000000014
7,"DFT-adaptive-T (Joint)","simul_misspec",0.884201585503964,0.868528610354223,0.8796,5.18122440536698,4.8510432319967,5.08428321286547,346.792
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.884201585503964,0.868528610354223,0.8796,5.18029380740809,4.85017193776642,5.08337002648129,372.109999999999
9,"DFT-fixed (Joint)","simul_misspec",0.899490373725934,0.848773841961853,0.8846,4.89241847911982,5.14523614322447,4.96664574530095,343.792
10,"Vanilla CQR (Joint)","simul_misspec",0.900056625141563,0.946185286103542,0.9136,4.8786801896695,3.55352618373362,4.48961497352672,0.00799999999981083
11,"Cox (Joint)","simul_misspec",0.903737259343148,0.865122615803815,0.8924,4.79408812466239,4.79313163662259,4.7938072997739,5.66600000000017
