"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.919779901534897,0.880413703943116,0.9076,4.32815282024664,4.98041911775119,4.52996401269455,0.645000000000039
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.899797277729511,0.875242404654169,0.8922,4.52956647586796,5.20435157324181,4.73834498499543,62.0499999999993
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.899797277729511,0.926955397543633,0.9082,4.52956647586796,2.88974250124646,4.02220493812006,80.3490000000002
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.931943237764263,0.911441499676794,0.9256,4.01306050805816,4.56597324957869,4.18413171028461,55.2569999999996
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.898928467998842,0.964447317388494,0.9192,4.37237029135565,1.42530642074029,3.46054872978726,0.00900000000001455
6,"Cox (Subgroup)","heavy_inter_cens",0.932232841007819,0.938590820943762,0.9342,3.83622347932499,3.79987569934654,3.82497747619966,7.66399999999976
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.891109180422821,0.892695539754363,0.8916,4.76554935710092,4.9559053997232,4.82444551668825,163.572000000001
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.8832898928468,0.932773109243697,0.8986,4.84905250280528,3.42622238469111,4.40882886426076,183.356000000001
9,"DFT-fixed (Joint)","heavy_inter_cens",0.9084853750362,0.892049127343245,0.9034,4.15856874101073,4.60741479308725,4.29744170952321,160.780000000001
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.902693310165074,1,0.9328,3.86583850503254,0.0990860484722706,2.7004052949728,0.00399999999990541
11,"Cox (Joint)","heavy_inter_cens",0.936576889661164,0.928894634776988,0.9342,3.69609494896684,4.03377435309317,3.80057295660353,5.78800000000047
