"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.9563244469654,0.956580732700136,0.9564,4.06368352596345,3.06590059234604,3.76953711713304,0.522999999999968
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.9126488939308,0.911804613297151,0.9124,5.24444204558001,6.39875234023275,5.58473272044364,208.258999999998
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.9126488939308,0.913161465400271,0.9128,5.2427708349607,6.37804429028979,5.57744944959172,235.064999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.933919455473625,0.954545454545455,0.94,4.70561044678767,5.20932896561109,4.85410666613682,199.779999999999
5,"Vanilla CQR (Subgroup)","surv_misspec",0.919455473624504,0.925373134328358,0.9212,4.92945511565852,4.15395536167281,4.70083778818353,0.010999999998603
6,"Cox (Subgroup)","surv_misspec",0.898468519568917,0.936227951153324,0.9096,5.45376473277679,5.27361333722804,5.40065610136902,9.25
7,"DFT-adaptive-T (Joint)","surv_misspec",0.913499716392513,0.843962008141113,0.893,5.04806896228787,5.13908717708136,5.07490113200899,331.227999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.914350538854226,0.843962008141113,0.8936,5.02810347357931,5.11876170455457,5.05482952007082,356.092000000001
9,"DFT-fixed (Joint)","surv_misspec",0.941576857629041,0.860922659430122,0.9178,4.39521731940097,4.6598687839434,4.47323657114808,326.792999999998
10,"Vanilla CQR (Joint)","surv_misspec",0.923709585933069,0.894843962008141,0.9152,4.78667030316984,3.90219485679322,4.52592694157801,0.00500000000101863
11,"Cox (Joint)","surv_misspec",0.918888258650028,0.852103120759837,0.8992,4.9798224405357,4.86220629084012,4.94514919960544,5.91400000000067
