"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.900651004811775,0.980231765507839,0.924,4.55800781894308,3.03537305536391,4.11126677930895,0.511000000000003
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.876592131333145,0.498977505112474,0.7658,4.87396288887887,8.07583841221315,5.81339316742515,90.9279999999999
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.876592131333145,0.925017041581459,0.8908,4.87396288887887,2.87411982451581,4.28720893379475,102.552000000001
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.89838664024908,0.968643490115883,0.919,4.25635888277451,2.64887796032449,3.78472398012768,79.973
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.903198414944806,0.996591683708248,0.9306,4.40978969890058,1.04375086575118,3.42219390525455,0.00700000000142609
6,"Cox (Subgroup)","heavy_prot_cens",0.93489951882253,0.918200408997955,0.93,3.67327505634111,4.03263561916672,3.77871144547414,10.6569999999974
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.919048966883668,0.903885480572597,0.9146,4.2560269340255,4.35414129726027,4.28481368819858,122.376
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.896688366827059,0.933197000681663,0.9074,4.57135647546832,2.99052975084595,4.10754191446412,137.601999999999
9,"DFT-fixed (Joint)","heavy_prot_cens",0.892725728842344,0.886843899113838,0.891,4.32908777050962,4.33561155153366,4.33100184786207,116.296
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.893857911123691,1,0.925,4.00254136438803,-0.152769688799882,2.78337310138269,0.00500000000101863
11,"Cox (Joint)","heavy_prot_cens",0.929521652986131,0.947511929107021,0.9348,3.73114094056997,3.2985646648114,3.60422306126241,6.14499999999862
