"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.898103594678743,0.922972051806408,0.9054,4.59448259376074,4.10072721646476,4.4496147660621,0.705999999999996
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.876592131333145,0.863667348329925,0.8728,4.87396288887887,5.03930782486044,4.92247509309586,100.711999999998
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.876592131333145,0.911383776414451,0.8868,4.87396288887887,3.05856492473405,4.34132512619878,114.01
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.89838664024908,0.90865712338105,0.9014,4.25635888277451,4.22617645486575,4.24750335842608,88.5059999999976
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.903198414944806,0.967961826857532,0.9222,4.40978969890058,1.40656988765217,3.5286450062803,0.00699999999778811
6,"Cox (Subgroup)","heavy_inter_cens",0.93489951882253,0.92706203135651,0.9326,3.67327505634111,3.8159847983362,3.71514609464247,11.2520000000004
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.905745825077838,0.905248807089298,0.9056,4.46255703137337,4.3550810348182,4.43102357398408,162.408000000001
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.901783187093122,0.931833674164963,0.9106,4.52979520706425,3.20479808726077,4.14104105211391,177.985000000002
9,"DFT-fixed (Joint)","heavy_inter_cens",0.920464194735352,0.910020449897751,0.9174,4.10794800983028,4.08579406551916,4.1014480425694,156.713000000002
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.893857911123691,1,0.925,4.00254136438803,-0.168765509081473,2.77867992771208,0.00499999999919964
11,"Cox (Joint)","heavy_inter_cens",0.938296065666572,0.932515337423313,0.9366,3.62237916045045,3.63640117762188,3.62649322028855,6.60900000000038
