"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.925559015001415,0.920245398773006,0.924,4.31511808608037,2.53955028631691,3.79416649362977,0.499000000000002
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.885083498443249,0.884117246080436,0.8848,4.86521283917696,2.74211593897916,4.24229620865893,71.2789999999986
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.887064817435607,0.895023858214042,0.8894,4.85060683857683,2.70251816495425,4.22035762173596,85.9110000000001
4,"DFT-fixed (Subgroup)","cov_cens",0.83866402490801,0.893660531697341,0.8548,4.98293054805445,2.51950041243564,4.26016014626389,57.6980000000003
5,"Vanilla CQR (Subgroup)","cov_cens",0.920181149165016,0.897750511247444,0.9136,4.23972486201667,2.66427036431487,3.77748651239096,0.0069999999996071
6,"Cox (Subgroup)","cov_cens",0.9215963770167,0.914110429447853,0.9194,4.10000286850093,2.38784507936849,3.59765577316947,11.8900000000012
7,"DFT-adaptive-T (Joint)","cov_cens",0.905462779507501,0.89093387866394,0.9012,4.5456163270498,2.78089277701309,4.02784643746903,93.2310000000016
8,"DFT-adaptive-CT (Joint)","cov_cens",0.905462779507501,0.89093387866394,0.9012,4.54560573366096,2.78088629624648,4.02783705072355,111.043000000001
9,"DFT-fixed (Joint)","cov_cens",0.865836399660345,0.798227675528289,0.846,4.70482667284808,3.09935066868333,4.23378001322614,89.9290000000019
10,"Vanilla CQR (Joint)","cov_cens",0.93942824794792,0.905930470347648,0.9296,3.91225616401978,2.56963435805321,3.51833092614919,0.00499999999919964
11,"Cox (Joint)","cov_cens",0.934616473252194,0.888888888888889,0.9212,3.94453092698723,2.56270516815003,3.53910324934439,6.51900000000023
