"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.946221341636003,0.965235173824131,0.9518,4.3435405640891,3.0831330789267,3.97373700794245,0.542999999999999
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.875742994622134,0.911383776414451,0.8862,6.03750442874003,7.19086648939478,6.37590085733613,57.646999999999
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.876026040192471,0.910702113156101,0.8862,6.03276685518443,7.06911463571709,6.33683129399272,73.3950000000004
4,"DFT-fixed (Subgroup)","surv_misspec",0.904896688366827,0.968643490115883,0.9236,5.44343279505551,3.07295513918654,4.74793465082355,49.0149999999994
5,"Vanilla CQR (Subgroup)","surv_misspec",0.917916784602321,0.967961826857532,0.9326,4.94878035421374,3.79071435422845,4.60900378981806,0.0069999999996071
6,"Cox (Subgroup)","surv_misspec",0.894140956694028,0.917518745739605,0.901,5.63832819714204,6.46190301566186,5.87996504889575,10.7160000000022
7,"DFT-adaptive-T (Joint)","surv_misspec",0.903198414944806,0.858895705521472,0.8902,5.33571071190218,5.15008349084044,5.28124768524266,246.446
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.903198414944806,0.858895705521472,0.8902,5.33527192583443,5.14965996996281,5.2808133779817,265.199000000001
9,"DFT-fixed (Joint)","surv_misspec",0.922728559298047,0.913428766189502,0.92,4.69066254200141,4.41806311946973,4.61068187143061,241.171
10,"Vanilla CQR (Joint)","surv_misspec",0.92867251627512,0.914110429447853,0.9244,4.76001140379164,3.59878815120514,4.41930850148276,0.00399999999899592
11,"Cox (Joint)","surv_misspec",0.914520237758279,0.862304021813224,0.8992,5.18793658707483,4.76822496818797,5.06479319809343,6.15400000000045
