"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.919898103594679,0.912747102931152,0.9178,4.33443657696893,2.56164723713609,3.81430018466197,0.692999999999998
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.878856495895839,0.869120654396728,0.876,4.83352426261017,2.80193892869841,4.23745712564046,81.8070000000007
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.878856495895839,0.869120654396728,0.876,4.83352426261017,2.80193892869841,4.23745712564046,96.260000000002
4,"DFT-fixed (Subgroup)","homo_cens",0.906028870648174,0.904567143830947,0.9056,4.27232790835533,2.4084493345025,3.72546593478691,70.3690000000006
5,"Vanilla CQR (Subgroup)","homo_cens",0.906311916218511,0.883435582822086,0.8996,4.30949672231029,2.73518858819967,3.84759471576223,0.00799999999981083
6,"Cox (Subgroup)","homo_cens",0.932635154259836,0.929788684389911,0.9318,3.77719098520833,2.20106656326763,3.31475607981093,11.4900000000016
7,"DFT-adaptive-T (Joint)","homo_cens",0.905745825077838,0.902522154055896,0.9048,4.46070363768941,2.65694734578856,3.9314815416457,127.656000000001
8,"DFT-adaptive-CT (Joint)","homo_cens",0.905745825077838,0.902522154055896,0.9048,4.46070363768941,2.65694734578856,3.9314815416457,145.106
9,"DFT-fixed (Joint)","homo_cens",0.919048966883668,0.89161554192229,0.911,4.13864678440983,2.56696835295201,3.6775163326201,121.467000000001
10,"Vanilla CQR (Joint)","homo_cens",0.891310500990659,0.910702113156101,0.897,4.28413395900616,2.58545808455144,3.78574245744115,0.00500000000101863
11,"Cox (Joint)","homo_cens",0.944240022643646,0.904567143830947,0.9326,3.67805982427112,2.37024788752284,3.29434780202918,6.5729999999985
