"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.910045402951192,0.976964769647697,0.9298,4.49895040849806,3.38577442156751,4.17034085715616,0.463999999999999
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.910896708286039,0.913279132791328,0.9116,4.45946093507413,4.30355735765855,4.41343819902105,87.75
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.910896708286039,0.813685636856369,0.8822,4.45946093507413,3.38042216512707,4.14092869018576,103.766999999999
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.902383654937571,0.976964769647697,0.9244,4.31967315200895,2.62660032117791,3.81987805234763,81.9399999999987
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.922247446083995,0.997289972899729,0.9444,4.21750573683184,1.02247088815068,3.27433144950116,0.00800000000072032
6,"Cox (Subgroup)","heavy_prot_cens",0.934449489216799,0.897018970189702,0.9234,3.61370857012317,4.16940903904785,3.77775134854974,8.2529999999997
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.914301929625426,0.847560975609756,0.8946,4.41207648162622,5.19270106408293,4.64251685836744,111.007
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.911180476730988,0.918021680216802,0.9132,4.4679176643212,3.15131653495645,4.07925701093272,125.686
9,"DFT-fixed (Joint)","heavy_prot_cens",0.901532349602724,0.845528455284553,0.885,4.2331387074781,4.90957124154157,4.43282159153363,106.219999999999
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.91061293984109,1,0.937,3.89644672494871,0.0911099450796162,2.77311130753135,0.0100000000002183
11,"Cox (Joint)","heavy_prot_cens",0.932179341657208,0.932926829268293,0.9324,3.66187051669427,3.71992553519364,3.67900835815528,6.00500000000011
