"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.895856980703746,0.894986449864499,0.8956,4.87827536123431,4.37760306372686,4.73047689901011,0.838000000000022
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.904937570942111,0.895663956639566,0.9022,4.78628301280198,5.44396134319452,4.98042965593386,150.938999999998
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.904937570942111,0.901761517615176,0.904,4.78628301280198,5.34514753823095,4.95125982070861,172.093000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.918558456299659,0.915989159891599,0.9178,4.51853026961385,4.72617163832189,4.57982600165646,144.043
5,"Vanilla CQR (Subgroup)","simul_misspec",0.887911464245176,0.92479674796748,0.8988,5.13753241795038,3.71662981144871,4.71808196851109,0.0120000000006257
6,"Cox (Subgroup)","simul_misspec",0.902099886492622,0.888211382113821,0.898,4.86906869497851,4.84584903193115,4.86221425044693,9.83299999999872
7,"DFT-adaptive-T (Joint)","simul_misspec",0.92622020431328,0.861111111111111,0.907,4.3518782648075,5.00794686254891,4.54554971486076,311.49
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.92622020431328,0.861111111111111,0.907,4.3518782648075,5.00794686254891,4.54554971486076,333.441000000001
9,"DFT-fixed (Joint)","simul_misspec",0.995459704880817,0.991192411924119,0.9942,1.93697624680824,1.93697624680824,1.93697624680824,306.308999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.891884222474461,0.926829268292683,0.9022,5.02753807502223,3.64073706948099,4.61815441818646,0.0069999999996071
11,"Cox (Joint)","simul_misspec",0.909194097616345,0.87059620596206,0.8978,4.77203511262028,4.83892215863463,4.79178016860371,5.84900000000016
