"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.910896708286039,0.871273712737127,0.8992,4.47897942254171,4.92995296740063,4.61210681298406,0.458000000000027
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.910896708286039,0.902439024390244,0.9084,4.45946093507413,4.32167766760174,4.41878731451629,88.7489999999998
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.910896708286039,0.895663956639566,0.9064,4.45946093507413,3.17027766193262,4.07889403284276,103.732
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.902383654937571,0.990514905149051,0.9284,4.31967315200895,0.214418331538319,3.10780192900602,80.0520000000006
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.922247446083995,0.949864498644986,0.9304,4.21750573683184,1.46302057274185,3.40438171639247,0.00700000000051659
6,"Cox (Subgroup)","heavy_inter_cens",0.934449489216799,0.928184281842818,0.9326,3.61370857012317,3.70734412571735,3.64134978613458,8.02599999999984
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.908626560726447,0.898373983739837,0.9056,4.51630161039585,4.57406652267422,4.53335381250042,108.237
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.9077752553916,0.928184281842818,0.9138,4.52988312754089,3.41252331209066,4.20003851001999,126.053
9,"DFT-fixed (Joint)","heavy_inter_cens",0.907491486946651,0.899051490514905,0.905,4.16823477099187,4.25479523241298,4.19378741920339,106.540999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.91061293984109,1,0.937,3.89644672494871,0.0867616875619941,2.77182770191215,0.00600000000031287
11,"Cox (Joint)","heavy_inter_cens",0.933598183881952,0.93360433604336,0.9336,3.60223330828705,3.68129484011396,3.62557227248235,6.52700000000004
