"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.91316685584563,0.887533875338753,0.9056,4.43068455322372,2.83923108945319,3.96088749071866,0.621000000000038
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.909761634506243,0.89159891598916,0.9044,4.45812033206273,2.81945438759263,3.97438614525516,93.8580000000002
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.909761634506243,0.89159891598916,0.9044,4.45812033206273,2.81945438759263,3.97438614525516,113.34
4,"DFT-fixed (Subgroup)","homo_cens",0.901532349602724,0.882113821138211,0.8958,4.32881739436687,2.68788317441958,3.84441361263843,89.2720000000018
5,"Vanilla CQR (Subgroup)","homo_cens",0.927355278093076,0.890921409214092,0.9166,4.13056013502076,2.78065566779056,3.73206833629441,0.0069999999996071
6,"Cox (Subgroup)","homo_cens",0.934449489216799,0.922086720867209,0.9308,3.67701856108782,2.32371513116824,3.27752338857556,9.4360000000006
7,"DFT-adaptive-T (Joint)","homo_cens",0.9077752553916,0.887533875338753,0.9018,4.51394657226781,2.84014702489962,4.01984094588472,122.179
8,"DFT-adaptive-CT (Joint)","homo_cens",0.908626560726447,0.889566395663957,0.903,4.4952537968904,2.82838564723923,4.00319431911338,144.584
9,"DFT-fixed (Joint)","homo_cens",0.946367763904654,0.915989159891599,0.9374,3.71947284269143,2.468441334484,3.3501683414686,118.165
10,"Vanilla CQR (Joint)","homo_cens",0.905505107832009,0.915311653116531,0.9084,4.26995064934695,2.63621415103043,3.78767163504391,0.00500000000010914
11,"Cox (Joint)","homo_cens",0.946367763904654,0.898373983739837,0.9322,3.58013543232798,2.44115913929427,3.24390963062443,5.52899999999954
