"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.907507850413931,0.87374749498998,0.8974,4.50712834176478,4.86399017564664,4.61397277482901,0.620999999999981
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.895803596916928,0.820307281229125,0.8732,4.64721244990066,5.94935868602889,5.03707503299745,84.107
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.895803596916928,0.905811623246493,0.8988,4.64721244990066,3.00917305340607,4.15678345459018,104.807999999997
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.862403654010848,0.88309953239813,0.8686,4.63713217886708,4.39879778663273,4.56577486183212,79.1250000000018
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.892663431344562,0.967935871743487,0.9152,4.50918241123778,1.39370622961245,3.57640884245915,0.00999999999839929
6,"Cox (Subgroup)","heavy_inter_cens",0.93034541821296,0.935871743486974,0.932,3.77349347303498,3.7244876762731,3.75882113748447,7.65100000000166
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.891236083357122,0.871743486973948,0.8854,4.71245510890163,4.90277968806966,4.76943828790454,222.732
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.891236083357122,0.9124916499666,0.8976,4.71245510890163,3.57020514604818,4.37046547002331,238.951999999999
9,"DFT-fixed (Joint)","heavy_inter_cens",0.88752497858978,0.905811623246493,0.893,4.51536361147891,4.15811494446058,4.40840336057362,216.625
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.898658292891807,1,0.929,4.05532506654749,-0.150810151017693,2.79600818240847,0.00599999999940337
11,"Cox (Joint)","heavy_inter_cens",0.93434199257779,0.93253173012692,0.9338,3.69368746172552,3.6666390311175,3.68558916160148,5.71899999999914
