"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.917499286326006,0.90313961255845,0.9132,4.33074283147782,2.7374027720348,3.85369681768058,0.612000000000023
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.891807022552098,0.90313961255845,0.8952,4.70791929858922,2.8567755183176,4.1536868507759,77.3309999999983
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.891807022552098,0.90313961255845,0.8952,4.70791929858922,2.8567755183176,4.1536868507759,99.2630000000008
4,"DFT-fixed (Subgroup)","homo_cens",0.859548958035969,0.88376753507014,0.8668,4.67787169762954,2.60878636701855,4.05838754964461,72.2690000000021
5,"Vanilla CQR (Subgroup)","homo_cens",0.897801884099343,0.878423513694055,0.892,4.42996819808708,2.79507345399723,3.94048071170657,0.00899999999819556
6,"Cox (Subgroup)","homo_cens",0.929489009420497,0.939879759519038,0.9326,3.82852331100207,2.17631735939526,3.33385284909099,8.10400000000118
7,"DFT-adaptive-T (Joint)","homo_cens",0.89551812731944,0.88309953239813,0.8918,4.64188765283238,2.86427146621976,4.10966936656056,159.194
8,"DFT-adaptive-CT (Joint)","homo_cens",0.89551812731944,0.88309953239813,0.8918,4.64188765283238,2.86427146621976,4.10966936656056,183.386999999999
9,"DFT-fixed (Joint)","homo_cens",0.903225806451613,0.874415497661991,0.8946,4.39680140721034,2.74793852202232,3.90313185938505,156.367
10,"Vanilla CQR (Joint)","homo_cens",0.899800171281758,0.896459585838343,0.8988,4.2963525025789,2.81715968470649,3.8534821729079,0.00500000000101863
11,"Cox (Joint)","homo_cens",0.94376248929489,0.906479625918504,0.9326,3.70235071444504,2.3686985864165,3.30305526731329,5.72799999999916
