"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.907222380816443,0.953907815631262,0.9212,4.51244816149696,3.83470846747521,4.30953289710685,0.444999999999993
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.895803596916928,0.905811623246493,0.8988,4.64721244990066,4.68096354452868,4.65731752763229,86.5349999999999
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.895803596916928,0.913159652638611,0.901,4.64721244990066,2.84819700791983,4.1085872265716,101.699000000002
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.862403654010848,0.957247828991316,0.8908,4.63713217886708,3.02251195293917,4.15371488322426,78.6349999999984
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.892663431344562,0.997327989311957,0.924,4.50918241123778,0.999843477043358,3.45848633433997,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.93034541821296,0.923179692718771,0.9282,3.77349347303498,3.760069852269,3.76947444097764,7.79400000000169
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.880102769055096,0.909819639278557,0.889,4.83246170160282,4.40212873332586,4.7036200109007,175.162
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.879246360262632,0.95123580494322,0.9008,4.84698921752892,2.9440331211575,4.27724416227531,194.461000000001
9,"DFT-fixed (Joint)","heavy_prot_cens",0.887239508992292,0.901135604542418,0.8914,4.51618478711985,4.25187694105608,4.43705101800836,173.885
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.898658292891807,1,0.929,4.05532506654749,-0.150810151017692,2.79600818240847,0.00599999999940337
11,"Cox (Joint)","heavy_prot_cens",0.928632600628033,0.956579826319305,0.937,3.82068727387969,3.29542183372641,3.66342280109779,5.48199999999997
