"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.901798458464174,0.857047428189713,0.8884,4.82425508317692,3.09088675175939,4.30528460475051,0.822999999999979
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.91435912075364,0.863059452237809,0.899,4.60836537814851,3.15529652297464,4.17331656290945,179.594999999999
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.91435912075364,0.863059452237809,0.899,4.60836537814851,3.15529652297464,4.17331656290945,193.855
4,"DFT-fixed (Subgroup)","cens_misspec",0.941478732514987,0.907815631262525,0.9314,4.07742272805721,2.7389913850922,3.67669638397348,171.201000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.901227519269198,0.86439545758183,0.8902,4.61854205448194,2.91941557636278,4.10982358693307,0.0139999999992142
6,"Cox (Subgroup)","cens_misspec",0.941764202112475,0.92251169004676,0.936,3.89915927709956,2.46912896431504,3.47100820145188,8.65700000000106
7,"DFT-adaptive-T (Joint)","cens_misspec",0.900656580074222,0.879759519038076,0.8944,4.82932833177949,2.94252138664092,4.264418332405,101.965999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.900656580074222,0.879759519038076,0.8944,4.82932833177949,2.94252138664092,4.264418332405,117.360000000001
9,"DFT-fixed (Joint)","cens_misspec",0.92634884384813,0.887775551102204,0.9148,4.28725618680687,2.77668083572279,3.83498992669229,97.9569999999985
10,"Vanilla CQR (Joint)","cens_misspec",0.902940336854125,0.858383433533734,0.8896,4.56003153045996,2.92758902469635,4.07127824423434,0.00799999999981083
11,"Cox (Joint)","cens_misspec",0.947473594062232,0.907815631262525,0.9356,3.87283100519064,2.48088420356057,3.4560821327826,6.67200000000048
