"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.911591355599214,0.968684759916493,0.928,4.43251026092392,3.57080155301662,4.18485517827136,0.630999999999972
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.889138366545046,0.636743215031315,0.8166,4.57496571229172,6.54113018501334,5.14004138175192,93.7180000000008
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.889138366545046,0.862908837856646,0.8816,4.57496571229172,3.21113631122338,4.18300114242468,110.965999999999
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.905416783609318,0.928322894919972,0.912,4.18455535652608,2.94828477051216,3.82925119010568,86.7910000000011
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.906258770698849,0.997216423103688,0.9324,4.30075423912352,1.04211797475043,3.36422217674269,0.00999999999839929
6,"Cox (Subgroup)","heavy_prot_cens",0.932921695200674,0.904662491301322,0.9248,3.67305916124084,4.14005742035073,3.80727446090902,9.03600000000188
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.904855458882964,0.879610299234516,0.8976,4.46882352243432,4.88253433154503,4.58772400897274,68.6169999999984
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.889980353634578,0.922059846903271,0.8992,4.63812745358967,3.06814316452363,4.18691396891209,88.8379999999979
9,"DFT-fixed (Joint)","heavy_prot_cens",0.90429413415661,0.830897703549061,0.8832,4.28118857909104,5.3204061202984,4.57985970043404,65.4210000000021
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.911591355599214,1,0.937,3.68903974548169,0.107059521103729,2.65957862899546,0.00799999999981083
11,"Cox (Joint)","heavy_prot_cens",0.93039573393208,0.922059846903271,0.928,3.69481774948287,3.89360370198263,3.7519488322313,5.53499999999985
