"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.910749368509683,0.883785664578984,0.903,4.52294642964474,3.06339006806822,4.10346993132765,0.988
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.889980353634578,0.899791231732777,0.8928,4.91492450764681,2.96660455523714,4.35497735332427,139.215
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.889980353634578,0.899791231732777,0.8928,4.91492450764681,2.96660455523714,4.35497735332427,158.715000000002
4,"DFT-fixed (Subgroup)","cens_misspec",0.908223407241089,0.910925539318024,0.909,4.40642211444073,2.73909393703654,3.92723199625476,131.463000000002
5,"Vanilla CQR (Subgroup)","cens_misspec",0.892225652539994,0.910229645093946,0.8974,4.51207666467344,2.62122794483293,3.96864674259128,0.0129999999990105
6,"Cox (Subgroup)","cens_misspec",0.93713163064833,0.93249826026444,0.9358,3.7520114783511,2.46416156458985,3.38188341313612,9.69399999999951
7,"DFT-adaptive-T (Joint)","cens_misspec",0.716811675554308,0.755741127348643,0.728,6.85379413524639,3.9258181154668,6.01229382716174,193.882
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.716811675554308,0.755741127348643,0.728,6.85379413524639,3.9258181154668,6.01229382716174,211.096000000001
9,"DFT-fixed (Joint)","cens_misspec",0.749929834409206,0.60821155184412,0.7092,5.35531131025968,3.99472745546176,4.96427951039075,190.772000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.899522873982599,0.900487125956855,0.8998,4.31360577459832,2.84875894408142,3.89260879550777,0.00700000000142609
11,"Cox (Joint)","cens_misspec",0.944709514454112,0.922059846903271,0.9382,3.74674132070312,2.4363216610383,3.37012671051545,7.30899999999929
