"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.924221161942184,0.91231732776618,0.9208,4.24388800723642,2.7573102087628,3.8166455479551,0.468000000000018
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.892786977266349,0.863604732080724,0.8844,4.5265403747246,3.09675491152291,4.11562003260044,71.027
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.892786977266349,0.863604732080724,0.8844,4.5265403747246,3.09675491152291,4.11562003260044,94.8339999999971
4,"DFT-fixed (Subgroup)","homo_cens",0.906539433062026,0.893528183716075,0.9028,4.20172407410768,2.75017065204754,3.7845476206076,64.1550000000007
5,"Vanilla CQR (Subgroup)","homo_cens",0.916362615773225,0.890744606819763,0.909,4.11245308682477,2.8824742035053,3.75895715575875,0.010999999998603
6,"Cox (Subgroup)","homo_cens",0.931518383384788,0.917884481558803,0.9276,3.72474740557612,2.4509859115314,3.35866835218767,8.52700000000004
7,"DFT-adaptive-T (Joint)","homo_cens",0.892225652539994,0.894919972164231,0.893,4.64048954465737,2.86479788036406,4.13015576033948,72.4719999999979
8,"DFT-adaptive-CT (Joint)","homo_cens",0.892225652539994,0.894919972164231,0.893,4.64048954465737,2.86479788036406,4.13015576033948,95.3050000000003
9,"DFT-fixed (Joint)","homo_cens",0.924501824305361,0.880306193458594,0.9118,4.09044840986466,2.86243612271039,3.73751767853652,68.973
10,"Vanilla CQR (Joint)","homo_cens",0.91973056413135,0.909533750869868,0.9168,4.02158053704105,2.78431355373085,3.6659900060377,0.00500000000101863
11,"Cox (Joint)","homo_cens",0.942464215548695,0.901183020180933,0.9306,3.68157075015519,2.50093971128234,3.34225738958313,5.5619999999999
