"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.925063149031715,0.93597773138483,0.9282,4.23963792690336,2.50865557290693,3.74215359836478,0.444999999999993
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.892786977266349,0.862212943632568,0.884,4.5265403747246,3.00766054193442,4.09001431078071,62.4959999999992
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.892786977266349,0.862212943632568,0.884,4.5265403747246,3.0076605168844,4.09001430358133,85.2649999999976
4,"DFT-fixed (Subgroup)","prot_cens",0.906539433062026,0.869171885873347,0.8958,4.20172407410768,2.92718074961018,3.8354203226471,54.9649999999983
5,"Vanilla CQR (Subgroup)","prot_cens",0.916362615773225,0.951983298538622,0.9266,4.11245308682477,1.84105927329208,3.45965450481547,0.00900000000001455
6,"Cox (Subgroup)","prot_cens",0.931518383384788,0.908141962421712,0.9248,3.72474740557612,2.6431594995834,3.41389904139381,8.35999999999876
7,"DFT-adaptive-T (Joint)","prot_cens",0.891944990176817,0.889352818371608,0.8912,4.63143699340164,2.89304565276512,4.1318233221027,77.2079999999987
8,"DFT-adaptive-CT (Joint)","prot_cens",0.891944990176817,0.889352818371608,0.8912,4.63143699340164,2.89304565276512,4.1318233221027,99.4110000000001
9,"DFT-fixed (Joint)","prot_cens",0.905416783609318,0.83437717466945,0.885,4.30827536361926,3.14121657759442,3.97286266851572,74.1039999999994
10,"Vanilla CQR (Joint)","prot_cens",0.920011226494527,0.983994432846207,0.9384,3.73579283134172,1.83912442050166,3.19069033006629,0.00499999999919964
11,"Cox (Joint)","prot_cens",0.941341566095987,0.90187891440501,0.93,3.73502812902726,2.51082773460286,3.38319293566969,6.03000000000065
