"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.923379174852652,0.915100904662491,0.921,4.27183072542251,2.72719766267399,3.82790318318859,0.459000000000003
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.901768172888016,0.856645789839944,0.8888,4.60172534082009,3.09592612793322,4.1689586470364,56.364999999998
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.902610159977547,0.856645789839944,0.8894,4.59687413719507,3.09591951940493,4.16549978004218,79.5820000000003
4,"DFT-fixed (Subgroup)","cov_cens",0.888015717092338,0.887961029923452,0.888,4.45790600627439,2.80592071798897,3.98312543442116,48.7049999999981
5,"Vanilla CQR (Subgroup)","cov_cens",0.92169520067359,0.902574808629088,0.9162,4.20615195365959,2.82310068339579,3.80866301858578,0.0170000000016444
6,"Cox (Subgroup)","cov_cens",0.924782486668538,0.906750173973556,0.9196,3.89624281600455,2.50476455432658,3.4963319635983,8.92000000000007
7,"DFT-adaptive-T (Joint)","cov_cens",0.893348301992703,0.90187891440501,0.8958,4.69680389292736,2.83869503672066,4.16278340765355,66.3270000000011
8,"DFT-adaptive-CT (Joint)","cov_cens",0.891103003087286,0.90187891440501,0.8942,4.70994432466475,2.84663696472184,4.17442978941716,85.7540000000008
9,"DFT-fixed (Joint)","cov_cens",0.903452147067078,0.859429366736256,0.8908,4.24697703432062,2.95043477364638,3.87435078860284,63.0100000000002
10,"Vanilla CQR (Joint)","cov_cens",0.946393488633174,0.892832289491997,0.931,3.86822447807199,2.87310372551053,3.58222677378583,0.00600000000122236
11,"Cox (Joint)","cov_cens",0.936008981195622,0.892136395267919,0.9234,3.80099297195847,2.60696706105489,3.45782992516478,6.3179999999993
