"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.93516699410609,0.947807933194154,0.9388,4.60082952630932,3.47609469766761,4.27758073655769,0.50200000000001
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.899522873982599,0.892832289491997,0.8976,5.49263180001104,7.6318522952595,6.10744377034545,85.2790000000005
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.899522873982599,0.893528183716075,0.8978,5.49263275327458,7.47308156244306,6.0618137410296,111.251999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.916081953410048,0.938761308281141,0.9226,4.88101787388004,5.57830247669422,5.08141746872883,77.8579999999984
5,"Vanilla CQR (Subgroup)","surv_misspec",0.920291888857704,0.92553931802366,0.9218,4.92245875655478,4.43174968152777,4.78142896839201,0.00900000000183354
6,"Cox (Subgroup)","surv_misspec",0.88296379455515,0.910925539318024,0.891,5.73691899306173,6.04034556480987,5.82412378978215,9.47500000000036
7,"DFT-adaptive-T (Joint)","surv_misspec",0.894751613808588,0.851774530271399,0.8824,5.41061939979329,5.43507046884976,5.41764663704012,91.7780000000002
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.895874263261297,0.853862212943633,0.8838,5.3770791676125,5.40137866538431,5.38406284327212,114.003999999999
9,"DFT-fixed (Joint)","surv_misspec",0.983160258209374,0.913013221990257,0.963,3.27535505799219,3.19365593287053,3.25187472943223,88.6610000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.918888577041819,0.894919972164231,0.912,4.88205934762756,3.76409073979348,4.56075516973604,0.00500000000101863
11,"Cox (Joint)","surv_misspec",0.905136121246141,0.847599164926931,0.8886,5.3025732463941,4.95291369380486,5.20208109097995,6.32499999999891
