"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.916785408948418,0.935613682092555,0.9224,4.48426275101119,3.59499653914697,4.21908356663328,0.934999999999999
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.893986890852095,0.879275653923541,0.8896,4.95504354558536,5.72755121147633,5.18540533155405,149.214999999998
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.893986890852095,0.879275653923541,0.8896,4.95504354558536,5.72217942961889,5.18380346620416,162.832
4,"DFT-fixed (Subgroup)","simul_misspec",0.886862353946993,0.935613682092555,0.9014,5.04279766744388,4.45532857079981,4.86761438282462,135.857
5,"Vanilla CQR (Subgroup)","simul_misspec",0.897691650042747,0.963782696177062,0.9174,4.89304102956886,3.05465105669715,4.34483313965852,0.0129999999990105
6,"Cox (Subgroup)","simul_misspec",0.896266742661727,0.908115358819584,0.8998,4.91213782503902,4.43144529838805,4.7687953135917,11.9660000000003
7,"DFT-adaptive-T (Joint)","simul_misspec",0.896266742661727,0.87458081824279,0.8898,4.87930864318174,4.88819516864011,4.88195860507343,298.534
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.896266742661727,0.87458081824279,0.8898,4.87930864318174,4.88819516864011,4.88195860507343,317.454000000002
9,"DFT-fixed (Joint)","simul_misspec",0.892561983471074,0.852448021462106,0.8806,4.91891365884296,5.05249289344126,4.95874698660018,292.273000000001
10,"Vanilla CQR (Joint)","simul_misspec",0.908520946138501,0.951710261569417,0.9214,4.65653092796379,3.39994656178139,4.2818174699682,0.011000000000422
11,"Cox (Joint)","simul_misspec",0.904816186947848,0.882629107981221,0.8982,4.714033672302,4.56984897180195,4.67103779461289,7.04299999999967
