"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.917355371900826,0.940308517773306,0.9242,4.26123704217837,3.86778996372593,4.14391112338386,0.717000000000002
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.901681390709604,0.920858484238766,0.9074,4.52408572255516,4.1550820153066,4.41404881705364,70.1660000000002
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.901681390709604,0.92354124748491,0.9082,4.52408572255516,3.05374186620901,4.08562918459274,83.0619999999999
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.959247648902821,0.921529175050302,0.948,3.84431991807377,4.07911213280045,3.91433495650526,59.058
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.91194072385295,0.971160295103957,0.9296,4.26025846588026,1.41683330412281,3.41234908264419,0.00800000000072032
6,"Cox (Subgroup)","heavy_inter_cens",0.94015388999715,0.945674044265594,0.9418,3.79565135396995,3.38135403538971,3.67210789356932,11.6889999999994
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.915930464519806,0.904761904761905,0.9126,4.39287680718129,4.45667403873465,4.4119011416305,122.793
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.915075520091194,0.928906773977197,0.9192,4.40105417674163,3.2992957182983,4.07250980443383,135.418
9,"DFT-fixed (Joint)","heavy_inter_cens",0.910230834995725,0.918846411804158,0.9128,4.29773026143978,4.12042945014811,4.2448591595126,116.798999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.89997150185238,1,0.9298,4.00165421189722,0.0429920101352775,2.82118114333181,0.00500000000010914
11,"Cox (Joint)","heavy_inter_cens",0.943288686235395,0.936284372904091,0.9412,3.66806950994941,3.74235075186247,3.69022017628789,5.98500000000058
