"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.911370760900541,0.924211938296445,0.9152,4.63894013998011,2.65345776118671,4.04686929462392,0.885999999999999
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.894556853804503,0.887323943661972,0.8924,4.90863376024149,2.75707064906366,4.26703764048826,158.192000000001
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.894556853804503,0.887323943661972,0.8924,4.90863376024149,2.75707064906366,4.26703764048826,171.387000000002
4,"DFT-fixed (Subgroup)","cens_misspec",0.874038187517811,0.978537894030852,0.9052,4.50646830510721,0.2508450341586,3.23744144571034,149.697000000002
5,"Vanilla CQR (Subgroup)","cens_misspec",0.888572242804218,0.925553319919517,0.8996,4.60428397847647,2.40683107737538,3.94900352336813,0.0709999999980937
6,"Cox (Subgroup)","cens_misspec",0.934454260473069,0.930918846411804,0.9334,3.90654827821847,2.14381466338109,3.38090111427397,10.6830000000009
7,"DFT-adaptive-T (Joint)","cens_misspec",0.850669706469079,0.842387659289068,0.8482,5.50750368377844,3.25715802877844,4.83645060945744,310.853999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.850669706469079,0.842387659289068,0.8482,5.50750368377844,3.25715802877844,4.83645060945744,323.66
9,"DFT-fixed (Joint)","cens_misspec",0.573382730122542,0.362843729040912,0.5106,7.07072153388012,5.58618051853227,6.62803140310339,305.959999999999
10,"Vanilla CQR (Joint)","cens_misspec",0.904531205471644,0.907444668008048,0.9054,4.33060601200716,2.59618751964068,3.81340241758347,0.00799999999981083
11,"Cox (Joint)","cens_misspec",0.951838130521516,0.912139503688799,0.94,3.68354900155399,2.35406646748374,3.28709730989424,6.74200000000019
