"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.917925334853235,0.985915492957746,0.9382,4.26897610874839,2.77459595291338,3.82335194627839,0.763000000000002
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.901681390709604,1,0.931,4.52408572255516,0,3.17500336008921,77.6050000000005
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.901681390709604,0.886653252850436,0.8972,4.52408572255516,3.20159034338776,4.12971760048744,87.1089999999995
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.959247648902821,0.938967136150235,0.9532,3.84431991807377,2.96751603907777,3.58285700135716,66.8890000000001
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.91194072385295,0.995975855130785,0.937,4.26025846588026,0.923886504124009,3.26535234688455,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.94015388999715,0.859825620389001,0.9162,3.79565135396995,4.88664578722674,4.12098589396712,12.4080000000004
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.909660872043317,0.870556673373575,0.898,4.48753738716114,4.86904870294222,4.60130406152706,148.577
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.903676261043032,0.933601609657948,0.9126,4.54942388108732,3.04506177963181,4.10082310243329,160.601999999999
9,"DFT-fixed (Joint)","heavy_prot_cens",0.906241094328869,0.854460093896714,0.8908,4.37722707942169,4.9041345529576,4.5343508880301,142.544
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.89997150185238,1,0.9298,4.00165421189722,0.0429920101352766,2.82118114333181,0.00700000000051659
11,"Cox (Joint)","heavy_prot_cens",0.937874038187518,0.916163648558015,0.9314,3.83109375377219,4.08327918017856,3.90629544792657,6.87299999999959
