"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.894736842105263,0.856070941336971,0.8834,4.89764402879221,3.18982625552439,4.39691185767009,1.032
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.909451046972269,0.916098226466576,0.9114,4.59691355022929,2.5890454724568,4.0082066298264,164.547
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.909451046972269,0.916098226466576,0.9114,4.59691355022929,2.5890454724568,4.0082066298264,181.447999999999
4,"DFT-fixed (Subgroup)","cens_misspec",0.888794567062818,0.896316507503411,0.891,4.35921583102359,2.67720613426344,3.86605058793352,158.937000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.904923599320883,0.886766712141883,0.8996,4.38294507031421,2.78562428550053,3.91461061620684,0.0109999999995125
6,"Cox (Subgroup)","cens_misspec",0.930390492359932,0.933151432469304,0.9312,3.73539125084762,2.41684520190621,3.348793549298,7.41299999999956
7,"DFT-adaptive-T (Joint)","cens_misspec",0.16893039049236,0.158253751705321,0.1658,14.2376651849377,8.76275875103426,12.6324226185172,203.297
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.16893039049236,0.158253751705321,0.1658,14.2376651849377,8.76275875103426,12.6324226185172,220.259
9,"DFT-fixed (Joint)","cens_misspec",0.739671760045274,0.589358799454297,0.6956,5.2841713276182,4.09229391835445,4.93471287122207,201.274
10,"Vanilla CQR (Joint)","cens_misspec",0.907753254102999,0.896316507503411,0.9044,4.280410754109,2.77862306551087,3.84008660381203,0.00700000000051659
11,"Cox (Joint)","cens_misspec",0.942840973401245,0.91268758526603,0.934,3.72137151041671,2.45571519873371,3.35028107983125,5.13799999999992
