"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.940011318619128,0.924965893587995,0.9356,4.53295370104222,3.41966726492737,4.20653811797334,0.542999999999992
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.88568194680249,0.876534788540246,0.883,5.84006098906309,7.3293864854923,6.27673122461613,119.953
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.885964912280702,0.876534788540246,0.8832,5.83024314084984,7.26340434846471,6.25044600692252,135.160000000001
4,"DFT-fixed (Subgroup)","surv_misspec",0.933786078098472,0.944065484311051,0.9368,4.74679112460793,5.68073744725177,5.0206241864071,109.751999999999
5,"Vanilla CQR (Subgroup)","surv_misspec",0.929258630447085,0.92837653478854,0.929,4.57742195315705,3.80797719453268,4.35182074992838,0.0109999999995125
6,"Cox (Subgroup)","surv_misspec",0.889926428975665,0.910641200545703,0.896,5.67680705425894,5.51005662453918,5.6279158282651,9.01200000000063
7,"DFT-adaptive-T (Joint)","surv_misspec",0.88907753254103,0.859481582537517,0.8804,5.675143068294,4.66870034538464,5.38005406193697,170.574999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.889360498019242,0.860163710777626,0.8808,5.66510550406951,4.66044286552947,5.37053841844957,193.658999999999
9,"DFT-fixed (Joint)","surv_misspec",0.928409734012451,0.854706684856753,0.9068,4.73715083562838,4.5230977567149,4.67439047289095,169.051
10,"Vanilla CQR (Joint)","surv_misspec",0.925580079230334,0.893587994542974,0.9162,4.68976280180607,3.56393330478855,4.35966959328053,0.0109999999995125
11,"Cox (Joint)","surv_misspec",0.915110356536503,0.830832196452933,0.8904,5.13672639860005,4.79665174495619,5.03701651015167,6.03399999999965
