"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.916808149405772,0.918826739427012,0.9174,4.25442607841629,2.45949716664545,3.72815292148508,0.489000000000004
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.890492359932088,0.903819918144611,0.8944,4.50235355435444,2.6143557921144,3.94879261046566,78.8900000000003
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.890492359932088,0.903819918144611,0.8944,4.50235640368296,2.6143557921144,3.94879462437106,92.4459999999995
4,"DFT-fixed (Subgroup)","homo_cens",0.874363327674024,0.909959072305593,0.8848,4.3825198423336,2.5000680789828,3.83058498531914,66.7399999999998
5,"Vanilla CQR (Subgroup)","homo_cens",0.890492359932088,0.913369713506139,0.8972,4.37486333706608,2.55595623425003,3.84155977452041,0.0090000000004693
6,"Cox (Subgroup)","homo_cens",0.919920769666101,0.91268758526603,0.9178,3.75864482725873,2.29580022256464,3.32973878916242,8.36899999999969
7,"DFT-adaptive-T (Joint)","homo_cens",0.915676287492926,0.883356070941337,0.9062,4.28835202176375,2.82789534342823,3.86014612367578,156.412
8,"DFT-adaptive-CT (Joint)","homo_cens",0.915676287492926,0.883356070941337,0.9062,4.28835202176375,2.82789534342823,3.86014612367578,175.761
9,"DFT-fixed (Joint)","homo_cens",0.889360498019242,0.821964529331514,0.8696,4.32438860565935,2.94419692368535,3.91971640450458,152.335
10,"Vanilla CQR (Joint)","homo_cens",0.89247311827957,0.898362892223738,0.8942,4.28240303943806,2.70390212748575,3.81958657205364,0.00500000000010914
11,"Cox (Joint)","homo_cens",0.938030560271647,0.890177353342428,0.924,3.64838796248473,2.46933718826913,3.30269027548471,5.50199999999995
