"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.919026047565119,0.935286103542234,0.9238,4.58639470296829,4.00444670039066,4.4155347694115,0.855000000000004
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.909966024915062,0.933242506811989,0.9168,4.67321619799158,4.70894989708058,4.68370761204411,188.367
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.909966024915062,0.935286103542234,0.9174,4.67321619799158,4.67672283672571,4.67424574712392,215.621
4,"DFT-fixed (Subgroup)","simul_misspec",0.91845979614949,0.955722070844687,0.9294,4.5465252425139,3.8290233076177,4.33586667442838,182.389
5,"Vanilla CQR (Subgroup)","simul_misspec",0.912797281993205,0.957765667574932,0.926,4.6059664975188,3.38996716942114,4.24894909478932,0.0130000000003747
6,"Cox (Subgroup)","simul_misspec",0.911098527746319,0.92574931880109,0.9154,4.74825678861291,4.49625910555925,4.67427026886836,8.39399999999932
7,"DFT-adaptive-T (Joint)","simul_misspec",0.919026047565119,0.922343324250681,0.92,4.54458662692226,4.16904330795528,4.43432710847355,309.775
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.919026047565119,0.922343324250681,0.92,4.54455483202131,4.16901414043579,4.4342960849718,335.428
9,"DFT-fixed (Joint)","simul_misspec",0.940260475651189,0.927111716621253,0.9364,4.08090934754956,4.16672430757523,4.10610461981309,307.768
10,"Vanilla CQR (Joint)","simul_misspec",0.90713476783692,0.963896457765668,0.9238,4.77803546376884,3.11463726948308,4.28966175392654,0.012000000000171
11,"Cox (Joint)","simul_misspec",0.916761041902605,0.900544959128065,0.912,4.59416187090209,4.58459307808036,4.59135247332963,7.13899999999967
