"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.930634201585504,0.906675749318801,0.9236,4.25107479917524,2.76292890807002,3.81415516554674,0.509
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.898924122310306,0.917574931880109,0.9044,4.69164695579533,2.6435768490464,4.09033357245385,97.6949999999999
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.898924122310306,0.917574931880109,0.9044,4.69164695579533,2.64356683546283,4.09033063246571,119.769
4,"DFT-fixed (Subgroup)","prot_cens",0.953001132502831,0.841961852861035,0.9204,3.85064081382479,2.8028281751607,3.54300302311302,93.4189999999999
5,"Vanilla CQR (Subgroup)","prot_cens",0.903737259343148,0.933923705722071,0.9126,4.28878029706855,1.87499036996202,3.58009157447007,0.0080000000000382
6,"Cox (Subgroup)","prot_cens",0.931766704416761,0.92574931880109,0.93,3.85067178584544,2.50455040922496,3.45545054966967,5.89699999999993
7,"DFT-adaptive-T (Joint)","prot_cens",0.891279728199321,0.901226158038147,0.8942,4.76865429839757,2.81124902051476,4.19396010881118,115.305
8,"DFT-adaptive-CT (Joint)","prot_cens",0.891279728199321,0.901226158038147,0.8942,4.76865429839757,2.81124902051476,4.19396010881118,142.193
9,"DFT-fixed (Joint)","prot_cens",0.918176670441676,0.9141689373297,0.917,4.25441299169516,2.56638347930729,3.75880752685808,113.577
10,"Vanilla CQR (Joint)","prot_cens",0.880804077010192,0.993869209809264,0.914,4.14217719513561,1.49604439408928,3.36527260474841,0.00499999999999545
11,"Cox (Joint)","prot_cens",0.943091732729332,0.914850136239782,0.9348,3.86427943529479,2.40448556597324,3.43568395526199,4.30099999999993
