"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.919309173272933,0.899182561307902,0.9134,4.40391185211785,4.6428149526489,4.47405380243377,0.499000000000002
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.897791619479049,0.931198910081744,0.9076,4.69503510025912,3.9568965442561,4.47831762021664,52.1900000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.897791619479049,0.93732970027248,0.9094,4.69503510025912,2.81645358106891,4.14348356622488,72.1070000000002
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.95356738391846,0.928474114441417,0.9462,3.82920438608805,4.02620347998929,3.88704332005746,47.5710000000001
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.905436013590034,0.961171662125341,0.9218,4.399055378089,1.51050583348218,3.55097723179244,0.00799999999981083
6,"Cox (Subgroup)","heavy_inter_cens",0.933465458663647,0.935967302452316,0.9342,3.80413932321045,3.88026686293667,3.82649036887407,6.98199999999997
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.906002265005662,0.895776566757493,0.903,4.61048500572242,4.68499245265914,4.63236039214304,190.985
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.900339750849377,0.920980926430518,0.9064,4.66642754712919,3.64204796840098,4.36566970281459,210.631
9,"DFT-fixed (Joint)","heavy_inter_cens",0.909966024915062,0.908038147138965,0.9094,4.30682187026646,4.25453791118846,4.29147129988116,188.927
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.894110985277463,1,0.9252,4.01098862688368,0.0607494022521237,2.85119839053185,0.00600000000008549
11,"Cox (Joint)","heavy_inter_cens",0.936862967157418,0.92983651226158,0.9348,3.75582303033478,3.71360354362874,3.74342738903789,5.11300000000006
