"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.929501698754247,0.892370572207084,0.9186,4.3287195565769,2.90461875103658,3.91060356007027,0.509
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.883352208380521,0.91008174386921,0.8912,4.91234844047402,2.75162970699148,4.27796142032355,34.5290000000001
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.883352208380521,0.91008174386921,0.8912,4.91232592142538,2.75162970699148,4.27794551286759,57.206
4,"DFT-fixed (Subgroup)","cov_cens",0.951868629671574,0.843324250681199,0.92,2.02795273124299,2.90163280372151,2.28446520052269,30.4360000000001
5,"Vanilla CQR (Subgroup)","cov_cens",0.933182332955832,0.922343324250681,0.93,4.08909252403782,2.55832552683823,3.63965933366002,0.00799999999992451
6,"Cox (Subgroup)","cov_cens",0.912797281993205,0.926430517711172,0.9168,4.16301603279678,2.44603560084298,3.65891057797515,5.39099999999996
7,"DFT-adaptive-T (Joint)","cov_cens",0.888731596828992,0.891008174386921,0.8894,4.84689939098986,2.88933787307329,4.27215932932955,123.411
8,"DFT-adaptive-CT (Joint)","cov_cens",0.888731596828992,0.891008174386921,0.8894,4.84691680422374,2.8893482534654,4.27217467772109,146.21
9,"DFT-fixed (Joint)","cov_cens",0.846262740656852,0.769754768392371,0.8238,4.92638079227759,3.29892789833368,4.44856062261566,121.89
10,"Vanilla CQR (Joint)","cov_cens",0.944790486976217,0.888964577656676,0.9284,3.84343244395409,2.8367363611948,3.54786647405597,0.00399999999996226
11,"Cox (Joint)","cov_cens",0.936296715741789,0.903269754768392,0.9266,4.01164500726586,2.59014318366997,3.5942920718581,3.42400000000004
